x[nm],y[nm],z[nm]],intensity,frame,sigma
1627.2,2396.55,0,1527.6,1704,0
1657.57,2430.78,0,1276.99,1705,0
1617.64,2434.15,0,1900.29,1706,0
1607.25,2440.15,0,1522.35,1707,0
1575.26,2414.9,0,2497.21,1708,0
1604.35,2440.24,0,1636.57,1734,0
1582.53,2368.84,0,645.866,1735,0
1633.8,1336.83,0,2034.74,1751,0
1971.63,1643.6,0,945.846,1762,0
2017.82,1630.24,0,1326.54,1763,0
2046.34,1681.18,0,2684.96,1764,0
2044.69,1673.9,0,1313.18,1765,0
2016.35,1671.65,0,1304.8,1766,0
2011.36,1674.68,0,1900.15,1767,0
2011.43,1632.9,0,1770.15,1768,0
2040.19,1690.28,0,2577.39,1769,0
2006.54,1704.08,0,2159.16,1770,0
2006.43,1656.84,0,1855.99,1771,0
2033.55,1650.63,0,1535,1772,0
2012.96,1682.47,0,2637.64,1773,0
2012.16,1638.91,0,1812.64,1774,0
2005.93,1692.9,0,981.961,1775,0
13.66,1981.97,0,2009.05,1797,0
54.82,1903.03,0,1500.68,1800,0
30.13,1973.69,0,2192.72,1802,0
154.06,2069.73,0,1849.83,1803,0
51.63,2066.09,0,1784.4,1804,0
2062.68,464.787,0,1826.94,1806,0
2042.2,455.115,0,1824.6,1807,0
3.02,2176.17,0,2052.41,1808,0
2027.13,463.739,0,1861.8,1808,0
2049.15,438.103,0,1987.84,1809,0
2027.19,498.419,0,1977.01,1810,0
2057.48,438.669,0,2883.84,1811,0
1962.17,455.203,0,1975.54,1812,0
2038.97,404.824,0,2448.24,1813,0
2037.02,426.125,0,1589.26,1814,0
2034.23,422.184,0,1615.64,1815,0
1980.42,459.415,0,1771.68,1816,0
2040.47,434.35,0,2067.55,1850,0
2048.43,454.002,0,1805.25,1851,0
1974.38,1691.38,0,2004.82,1909,0
1598.89,1281.83,0,864.985,1917,0
1609.35,1347.05,0,1497.14,1918,0
1642.9,1317.7,0,2496.73,1920,0
1652.88,1309.08,0,1782.05,1921,0
1594.77,1294.62,0,1576.5,1922,0
1681.08,1296.82,0,2306.4,1923,0
1653.17,1355.94,0,2099.52,1924,0
1665.84,1339.52,0,1624.58,1925,0
6.88,2148.69,0,2779.24,1926,0
1638.46,1311.33,0,1734.21,1926,0
1711.37,1314.6,0,1207.56,1927,0
1640.75,1331.22,0,2124.66,1928,0
1671.37,1296.94,0,2193.62,1929,0
1653.61,1317.94,0,2556.98,1930,0
1634.82,1272.24,0,1857.12,1931,0
5.17,2181.49,0,2059.22,1932,0
1651.03,1321.57,0,2271.27,1932,0
1668.59,1288.76,0,1739.04,1933,0
1665.77,1330.97,0,1919.39,1934,0
1680.55,1260.34,0,1754.05,2037,0
1669.67,1293.4,0,2495.2,2038,0
1654.64,1302.05,0,2090.43,2039,0
1607.35,1309.87,0,1903.33,2040,0
1698.22,1272.48,0,1634.78,2041,0
2031.54,2644.45,0,2050.01,2071,0
0.14,2168.24,0,1799.05,2094,0
0,2129.94,0,2745.03,2101,0
0.06,2124.11,0,2157.34,2103,0
7.65,2148.45,0,2714.05,2104,0
29.37,2127.23,0,1500.47,2106,0
3.71,2133.33,0,2228.37,2112,0
18.71,2152.53,0,3003.91,2113,0
2023.57,427.363,0,1163.17,2134,0
2031.67,444.542,0,1929.1,2135,0
2001.07,447.053,0,2033.47,2136,0
2001.44,405.596,0,2091.36,2137,0
2037.93,435.92,0,1807.47,2138,0
2035.13,475.616,0,2261.13,2139,0
1997.79,460.958,0,1861.61,2140,0
2018.38,443.106,0,2474.61,2141,0
2034.98,412.14,0,2274.94,2142,0
2003.38,451.299,0,2429.34,2143,0
2022.98,468.627,0,2359.77,2144,0
2005.25,446.665,0,2232.74,2145,0
1971.55,445.323,0,1520.47,2146,0
2031.34,478.84,0,2289.77,2147,0
2004.44,452.494,0,2830.34,2148,0
1996.22,453.908,0,2247.06,2149,0
2018.92,451.997,0,3291.85,2150,0
2008.48,437.468,0,2000.53,2151,0
2020.93,424.273,0,1853.26,2152,0
2032.44,407.957,0,1474.98,2153,0
2033,458.074,0,2651.41,2154,0
2013.05,429.295,0,2056.17,2155,0
2026.88,459.444,0,2753.08,2156,0
2003.77,430.272,0,2494.99,2157,0
2044.89,461.499,0,1893.37,2158,0
2016.23,438.423,0,1924.68,2159,0
1617.59,1357.38,0,1519.54,2159,0
2032.92,461.379,0,1719.98,2160,0
1641.63,1311.21,0,1622.88,2160,0
1648.79,1301.87,0,1609.71,2161,0
1680.54,1322.88,0,2285.7,2162,0
1670.85,1313.55,0,2113.37,2163,0
1672.87,1308.59,0,2112.65,2164,0
1649.92,1284.77,0,2095.41,2165,0
1686.36,1300.01,0,1561.13,2166,0
1637.96,1341.52,0,1492.31,2167,0
2031.06,2722.51,0,1172.46,2237,0
812.33,2096.75,0,1409.53,2239,0
815.91,2105.42,0,1115.78,2249,0
870.55,2205.89,0,1731.45,2250,0
922.43,2157.19,0,1779.13,2251,0
984.17,2102.41,0,1370.4,2254,0
1026.52,2079.66,0,1624.4,2255,0
982.91,2116.94,0,2067.23,2256,0
922.74,2114.71,0,897.016,2257,0
877.19,2143.99,0,1244.99,2258,0
858.25,2195.96,0,1121.04,2259,0
942.65,2184.77,0,2127.41,2260,0
915.54,2166.19,0,1413.53,2261,0
889.91,2164.57,0,1766.82,2262,0
922.46,2179.36,0,2336.37,2263,0
920.49,2174.9,0,2273.28,2264,0
911.08,2172.79,0,2003.94,2265,0
895.18,2150.91,0,1287.56,2266,0
929.4,2114.21,0,1605.05,2267,0
1006.29,2104.65,0,2053.77,2268,0
938.47,2135.88,0,2090.22,2269,0
880.29,2163.51,0,1997.71,2270,0
897.38,2145.24,0,1295.85,2271,0
831.87,2082.07,0,1357.91,2272,0
850.35,2109.91,0,1950.92,2273,0
839.86,2114.99,0,1080.08,2274,0
868.33,2108.96,0,764.809,2275,0
944.79,2186.62,0,1325.89,2276,0
873.62,2155.53,0,1516.56,2277,0
909.19,2132.42,0,1582.74,2278,0
962.1,2076.88,0,975.627,2279,0
916.74,2132.02,0,1081.12,2280,0
908.93,2132.71,0,1879.06,2282,0
897.35,2137.74,0,1351.16,2283,0
814.23,2136.69,0,1650.71,2284,0
821.94,2106.86,0,1743.28,2285,0
861.01,2102.61,0,1647.73,2286,0
873.86,2070.93,0,816.22,2287,0
935.58,2128.27,0,844.272,2288,0
874.13,2124.81,0,1201.62,2289,0
795.16,2069,0,838.948,2290,0
887.71,2083.5,0,1213.89,2291,0
825,2074.86,0,1248.86,2292,0
883.83,2159.88,0,2019.34,2293,0
907.25,2138.63,0,1287.21,2294,0
918.31,2160.23,0,1721.66,2296,0
912.6,2165.36,0,2044.03,2297,0
881.8,2125.94,0,1541.27,2298,0
903.76,2106.13,0,2317.66,2299,0
918.32,2185.15,0,1449.12,2300,0
946.04,2154.63,0,1783.07,2301,0
919.9,2231.17,0,2490.91,2302,0
923.48,2129.5,0,2062.96,2303,0
969.35,2145.89,0,2120.49,2304,0
975.14,2160.15,0,2029.92,2305,0
1999.28,471.972,0,1789.79,2305,0
972.43,2080.31,0,2361.69,2306,0
2013.14,444.381,0,2254.72,2306,0
988.22,2103.86,0,1991.41,2307,0
2030.86,387.083,0,1886.17,2307,0
1987.57,425.562,0,1652.24,2308,0
2028.03,453,0,1831.99,2309,0
2022.53,449.948,0,1062.66,2310,0
2012.26,408.704,0,887.865,2320,0
2044.67,391.103,0,2600.1,2321,0
2010.42,414.177,0,2356.15,2322,0
2009.51,437.254,0,1824.58,2323,0
2020.99,421.518,0,1917.56,2324,0
2018.37,449.301,0,1994.73,2325,0
2056.75,444.498,0,2297.76,2326,0
2030.33,418.025,0,1805.7,2327,0
2049.67,480.008,0,2624.93,2328,0
1984.22,431.848,0,2012.81,2329,0
2024.02,434.277,0,2126.97,2330,0
1969.19,448.145,0,2031.53,2331,0
1978.02,386.948,0,1710.28,2332,0
2019.31,407.912,0,2410.1,2333,0
2020.62,405.332,0,2167.75,2334,0
2054.54,433.767,0,1567.87,2335,0
2013.41,421.097,0,2417.94,2336,0
922.09,2122.84,0,1160.33,2359,0
898.06,2117.91,0,1709.84,2360,0
921.53,2146.95,0,1627.63,2361,0
868.65,2109.81,0,2182.36,2362,0
890.3,2150.15,0,1961.16,2363,0
906.21,2155.21,0,2287.93,2364,0
944.26,2120.98,0,1642.82,2365,0
934.69,2118.2,0,1982.4,2366,0
876.15,2149.51,0,1995.82,2367,0
899.35,2161.11,0,2679.39,2368,0
908.48,2147.63,0,1315.46,2369,0
873.42,2146.18,0,1301.32,2370,0
880.94,2110.36,0,2269.18,2371,0
828.62,2129.61,0,1643.11,2372,0
794.3,2067.31,0,1415.61,2373,0
808.2,2056.64,0,2335.96,2374,0
790.51,2072.98,0,1397.94,2375,0
813.82,2046.49,0,2488.09,2376,0
788.55,2068.89,0,1780.1,2377,0
836.58,2087.83,0,1643.54,2378,0
778.51,2063.21,0,927.532,2379,0
1672.34,1366.87,0,863.469,2481,0
1631.64,1328.83,0,2208.74,2482,0
1622.2,1301.68,0,2200.19,2483,0
1677.13,1357.73,0,3227.97,2484,0
1646.91,1331.64,0,2693.88,2485,0
1627.26,1380.27,0,3949.48,2486,0
1648.07,1324.46,0,2773.76,2487,0
1613.25,1304.11,0,1467.22,2488,0
1636.97,1308.32,0,2014.76,2489,0
1615.18,1310.2,0,1358.61,2490,0
1644.29,1312.44,0,2278.85,2491,0
1661.98,1312.46,0,2315.11,2492,0
1656.82,1326.04,0,1478.82,2493,0
1645.04,1386.12,0,1227.75,2500,0
1599.04,1330.63,0,1995.23,2501,0
1624.61,1323.03,0,2668.75,2502,0
1690.92,1357.14,0,2105.24,2503,0
1560.6,2243.89,0,1099.7,2503,0
1687.46,1342.35,0,2232.68,2504,0
1623.61,1345.62,0,2826.79,2505,0
1641.18,1300.76,0,1354.44,2506,0
1649.7,1346.77,0,1560.63,2507,0
66.33,1846.69,0,887.468,2566,0
2001.78,2766.83,0,1594.98,2579,0
2019.81,2716.54,0,1658.98,2580,0
1899.84,586.371,0,1098.35,2600,0
1813.85,596.821,0,3224.66,2601,0
1843.1,624.423,0,982.804,2602,0
1819.81,624.279,0,835.171,2632,0
895.9,2109.44,0,1766.07,2632,0
901.42,2164.33,0,2199.56,2633,0
1828.57,575.833,0,994.319,2633,0
899.3,2154.87,0,1802.77,2634,0
1785.55,608.145,0,831.805,2634,0
870.72,2132.05,0,1339.83,2635,0
892.55,2153.63,0,1854.72,2636,0
1812.44,615.691,0,1354.94,2636,0
895.75,2162.47,0,1628.22,2637,0
1768.34,573.308,0,749.967,2637,0
1812.37,565.985,0,1400.58,2638,0
880.8,2165.11,0,2179.78,2638,0
1824.16,565.253,0,1156.32,2639,0
889.6,2143.52,0,2134.67,2639,0
1789.65,537.886,0,1466.51,2640,0
919.87,2132.01,0,2175.03,2640,0
1860.7,581.98,0,1503.3,2641,0
925.4,2150.82,0,1764.89,2641,0
1856.13,607.163,0,1780.2,2642,0
906.8,2144.18,0,1884.52,2642,0
1838.76,603.478,0,2294.46,2643,0
922.61,2154.26,0,1225.02,2643,0
917.02,2109.77,0,1722.38,2644,0
1831.5,586.799,0,2718.17,2644,0
1837.85,581.309,0,1218.74,2645,0
910.79,2161.4,0,1898.82,2645,0
892.96,2125.59,0,2705.5,2646,0
933.59,2143.77,0,1761.51,2647,0
893.2,2143.47,0,1587,2648,0
881.23,2151.12,0,1699.1,2649,0
909.24,2173.95,0,2071.23,2650,0
861.02,2148.28,0,1777.22,2651,0
912.88,2095.75,0,1088.77,2652,0
894.33,2147.1,0,2694.39,2653,0
862.42,2167.2,0,1666.05,2654,0
869.09,2132.72,0,1969.48,2655,0
872.89,2146.36,0,2296.51,2656,0
908.26,2105,0,1250.04,2657,0
897,2157.99,0,1858.52,2658,0
885.96,2092.78,0,1592.81,2659,0
880.89,2130.25,0,1482.46,2660,0
874.98,2151.76,0,1515.83,2661,0
891.02,2129.57,0,1857.06,2662,0
909.4,2163.39,0,2202.18,2663,0
1774.66,1451.2,0,592.194,2663,0
869.91,2110.69,0,1638.02,2664,0
2046.49,1657.09,0,861.921,2664,0
870.56,2119.92,0,1622.49,2665,0
878.51,2170.33,0,1839.39,2666,0
901.98,2115.16,0,1711.19,2667,0
915.27,2137.39,0,778.72,2668,0
899.67,2144.1,0,745.378,2673,0
880.02,2106.75,0,1412.13,2674,0
927.22,2129.85,0,2426.05,2675,0
899.3,2130.25,0,2156.73,2676,0
905.04,2193.62,0,1686.47,2677,0
883.6,2144.77,0,2121.53,2678,0
943.58,2152.53,0,1558.08,2679,0
877.32,2137.26,0,1386.57,2680,0
871.54,2152.89,0,1543.3,2681,0
891.38,2153.22,0,1639.33,2682,0
885.68,2157.07,0,2264.15,2683,0
882.44,2146.72,0,1157.47,2684,0
898.15,2130.58,0,1412,2685,0
864.19,2116.51,0,979.245,2686,0
885.12,2096.71,0,1468.98,2687,0
868.11,2137.83,0,1712.53,2688,0
891.56,2132.79,0,1617.76,2689,0
909,2128.13,0,2248.26,2690,0
923.09,2135.89,0,1457.43,2691,0
892.82,2144.49,0,2549.42,2692,0
910.6,2107.95,0,2029.55,2693,0
888.49,2104.9,0,1423.51,2694,0
887.48,2128.21,0,2070.3,2695,0
907.64,2143.01,0,2225.93,2696,0
925.19,2147.92,0,1811.55,2697,0
901.58,2131.8,0,1770.91,2698,0
867.44,2140.16,0,1962.38,2699,0
879.38,2151.45,0,2267.5,2700,0
911.67,2152.08,0,1544.79,2701,0
884.92,2143.84,0,1634.89,2702,0
890.58,2140.55,0,1804,2703,0
875.88,2148.9,0,1978.16,2704,0
918.59,2118.46,0,1685.81,2705,0
904.01,2166.66,0,1653.73,2706,0
843.84,2128.65,0,2174.02,2707,0
882.53,2116.6,0,1240.81,2708,0
876.4,2183.66,0,2501.9,2709,0
872.98,2134.59,0,1916.6,2710,0
879.61,2139.77,0,1388.24,2711,0
2020.31,1641.87,0,5467.94,2712,0
899.86,2107,0,1639.25,2712,0
903.54,2157.35,0,1495.2,2713,0
882.5,2127.45,0,1195.06,2714,0
887.55,2175.65,0,2226.91,2715,0
2003.46,1730.81,0,1419.52,2715,0
849.61,2152.13,0,1634.97,2716,0
912,2154.73,0,1494.16,2717,0
888.63,2113.44,0,2038.49,2718,0
931.68,2097.25,0,1669.31,2719,0
890.93,2160.53,0,2356.91,2720,0
924.19,2129.73,0,2096.51,2721,0
908.62,2103.46,0,1497.21,2722,0
900.33,2164.8,0,1961.42,2723,0
1979.94,1752.96,0,535.367,2723,0
881.23,2148.01,0,1549.45,2724,0
914.74,2148.49,0,1867.75,2725,0
896.46,2101.09,0,1512.7,2726,0
838.06,2216.54,0,1724.31,2727,0
876.09,2113.55,0,1991.38,2728,0
908.99,2214.76,0,2155.94,2729,0
909.34,2117.98,0,1624.65,2730,0
880.12,2146.12,0,1839.66,2731,0
852.44,2179.3,0,1228.03,2732,0
872.5,2163.01,0,1481.79,2733,0
884.94,2165.1,0,1651.03,2734,0
924.47,2164.74,0,1582.52,2735,0
885.66,2127.14,0,2270.88,2736,0
866.17,2166.35,0,1831.41,2737,0
914.74,2155.17,0,1909.24,2738,0
946.76,2116.82,0,1844.42,2739,0
892.25,2173.51,0,973.797,2740,0
883.76,2137.74,0,1957.26,2741,0
876.26,2151.21,0,1515.93,2742,0
959.67,2149.09,0,2072.99,2743,0
880.54,2164.91,0,2048.48,2744,0
859.14,2170.67,0,1420.87,2745,0
908.09,2148.09,0,2455.79,2746,0
846.36,2163.93,0,1480.09,2747,0
885.21,2157.2,0,1377.73,2748,0
882.56,2186.92,0,2189.05,2749,0
882.28,2151.9,0,3242.43,2750,0
876.51,2152.09,0,1894.57,2751,0
890.25,2155.56,0,2617.62,2752,0
899.03,2172,0,1395.73,2753,0
880.53,2183.85,0,1615.44,2754,0
898.73,2158.84,0,2563.75,2755,0
940.42,2129.15,0,1586.36,2756,0
908.57,2132.08,0,1810.92,2757,0
916.01,2172.75,0,1597.76,2758,0
852.19,2173.79,0,1911.73,2759,0
898.77,2166.81,0,1556.34,2760,0
919.65,2142.88,0,2001.88,2761,0
917.86,2178.06,0,1501.23,2762,0
921.97,2153.75,0,1418.15,2763,0
903.96,2125.75,0,922.109,2764,0
900.65,2124.96,0,1312.93,2765,0
866.79,2189,0,1365.39,2766,0
908.66,2091.79,0,1928.14,2767,0
920.7,2141.62,0,2358.1,2768,0
928.62,2154.62,0,1455.32,2769,0
887.99,2165.03,0,1664.87,2770,0
887.04,2154.72,0,1710.17,2771,0
904.12,2130.68,0,1634.92,2772,0
908.63,2156.54,0,2104.29,2773,0
881.59,2144,0,1268.96,2774,0
1976.63,1692.77,0,959.923,2775,0
888.27,2170.13,0,1513.1,2775,0
876.17,2153.84,0,1963.09,2776,0
902.17,2096.49,0,1562.98,2777,0
840.46,2129.68,0,2006.25,2778,0
871.3,2128.36,0,2033.09,2779,0
867.7,2163.1,0,1434.39,2780,0
897.54,2139.81,0,1904.89,2781,0
901.38,2132.21,0,1260.26,2782,0
881.12,2133.67,0,2003.46,2783,0
897.8,2126.96,0,1927.5,2784,0
898.08,2151.84,0,1155.03,2785,0
823.07,2147.27,0,1688.3,2786,0
846,2164.08,0,1609.58,2787,0
865.77,2168.39,0,1725.13,2788,0
847.23,2137.54,0,1845.75,2789,0
933.42,2127.92,0,1983.17,2790,0
909.71,2141.17,0,1755.93,2791,0
929.39,2141.62,0,1726.27,2792,0
850.44,2115.29,0,1237.01,2793,0
846.64,2102.82,0,1758.26,2794,0
871.89,2155.2,0,951.716,2795,0
945.72,2203.09,0,1687.91,2796,0
862.13,2106.05,0,2137.68,2797,0
888.72,2145.37,0,912.676,2798,0
819.36,2107,0,1373.14,2799,0
813.41,2119.1,0,1172.55,2800,0
850.61,2130.91,0,1275.58,2801,0
862.82,2169.68,0,821.646,2802,0
902.25,2154.22,0,1725.35,2803,0
888.95,2108.64,0,1075.14,2804,0
1853.7,578.813,0,1191.94,2805,0
1656.44,1234.49,0,698.782,2805,0
917.96,2198.87,0,963.77,2805,0
1827.81,592.086,0,2515.37,2806,0
880.03,2150.26,0,1343.74,2806,0
1841.54,606.703,0,1317.55,2807,0
881.59,2106.87,0,2021.6,2807,0
1819.91,606.093,0,1649.05,2808,0
888.99,2204.78,0,1484.24,2808,0
1840.61,626.397,0,2092.01,2809,0
930.3,2125.35,0,1995.89,2809,0
1857.35,558.624,0,1527.31,2810,0
891.28,2139.41,0,971.78,2810,0
1815.82,600.283,0,1759.78,2811,0
891.89,2094.82,0,1372.09,2811,0
1821.98,603.902,0,1307.74,2812,0
920.51,2135.09,0,1200.52,2812,0
1811.13,605.664,0,2580.24,2813,0
929.69,2124.28,0,1128.65,2813,0
2005.41,1696.58,0,809.903,2814,0
878.7,2137.54,0,1472.97,2814,0
1809.74,619.368,0,1677.57,2814,0
1815.85,611.615,0,1088.93,2815,0
877.7,2091.8,0,1514.54,2815,0
1799.97,563.113,0,1570.65,2816,0
862.74,2154.59,0,1819.79,2816,0
952.97,2173.44,0,1662.58,2817,0
906.16,2095.59,0,1831.87,2818,0
871.55,2130.35,0,1545.03,2819,0
881.32,2131.28,0,1295.8,2820,0
889.11,2166.78,0,1338.44,2821,0
892.37,2142.36,0,1899.51,2830,0
873.85,2214.53,0,1818.98,2831,0
892.79,2163.7,0,1970.54,2832,0
885.7,2177.45,0,1245.02,2833,0
895.28,2154.4,0,2290.17,2834,0
868.23,2128.23,0,1905.74,2835,0
896.18,2126.36,0,1546,2836,0
909.15,2183.01,0,2061.49,2837,0
866.48,2155.89,0,2125.39,2838,0
906.59,2163.33,0,2011.94,2839,0
876.18,2168.46,0,1264.13,2840,0
874.05,2152.05,0,1936.78,2841,0
916.43,2126.2,0,1912.06,2842,0
867.56,2150.2,0,1559.24,2843,0
914.74,2119.24,0,1836.36,2844,0
876.44,2149.96,0,1492.37,2845,0
902.23,2178.66,0,1337.12,2846,0
894.91,2174.11,0,1892.36,2847,0
907.01,2159.27,0,2129.41,2848,0
900.47,2172.11,0,2109.99,2849,0
901.47,2143.96,0,2350.78,2850,0
889.59,2108.81,0,2103.16,2851,0
895.56,2143.2,0,1297.23,2852,0
831.85,2167.94,0,2136.97,2853,0
867.46,2174.04,0,1784.85,2854,0
891.52,2137.1,0,1899.79,2855,0
908.91,2138.7,0,1068.67,2856,0
916.52,2139.77,0,2317.78,2857,0
929.74,2152.33,0,1575.83,2858,0
876.92,2185.08,0,1634.57,2859,0
860.68,2129.21,0,1284.56,2860,0
865.43,2198.6,0,1653.46,2861,0
903.55,2200.47,0,1665.67,2862,0
873.41,2118.1,0,865.568,2863,0
892.67,2170.8,0,1829.5,2864,0
909.16,2159.15,0,1931.08,2865,0
868.76,2155.85,0,1553.55,2866,0
882.44,2157.82,0,1461.67,2867,0
1882.25,589.373,0,2002.8,2913,0
1862.52,597.215,0,1586.27,2914,0
1815.63,591.069,0,1533.61,2915,0
1877.55,588.757,0,1257.82,2916,0
1862.61,587.096,0,1301.44,2917,0
1857.2,603.004,0,1956.19,2918,0
1878.77,601.661,0,2821.62,2919,0
