x[nm],y[nm],z[nm]],intensity,frame,sigma
190.619,1450,0,793.24,1,21.3821
277.596,800.684,0,1333.54,1,31.1734
743.98,1785.15,0,2006.96,1,20.6376
821.253,1916.87,0,314.1,1,39.6282
970.794,930.082,0,1780.82,1,30.1033
258.37,1946.41,0,1105.57,1,15.265
987.579,1176.43,0,2287.91,1,40.6924
789.27,63.3564,0,1278,1,6.60792
949.187,29.5419,0,1675.9,1,25.6262
988.678,270.821,0,439.164,1,20.2289
664.022,1611.99,0,1093.6,1,32.3504
845.485,532.67,0,850.737,1,32.7712
1447.98,1352.15,0,1757.26,1,19.3278
946.44,1472.64,0,1487.48,1,46.0398
1278.85,770.837,0,997.592,1,33.0785
1366.92,1951.23,0,1215.25,1,36.1781
1314.19,177.496,0,766.445,1,47.2924
831.568,1834.77,0,1155.49,1,46.0665
834.803,89.9075,0,894.623,1,25.9095
1706.53,1268.11,0,1856.02,1,6.70506
676.962,1188.02,0,743.129,1,22.6536
1386.39,763.451,0,845.122,1,29.982
214.728,1616.08,0,1017.67,1,24.8884
1638.36,1418.93,0,1758.72,1,32.6055
1956.05,1444.99,0,676.354,1,40.4652
465.529,1577.32,0,750.026,1,39.2151
814.478,1106.97,0,302.319,1,29.5127
52.797,1240.03,0,566.793,1,23.2702
119.144,1615.65,0,1285.5,1,34.0562
1356.67,546.281,0,764.125,1,22.1598
1425.64,1383.34,0,1911.56,1,17.9715
902.371,1632.37,0,1257.3,1,43.9859
189.825,1449.39,0,1241.74,1,31.6055
350.536,180.914,0,1065.89,1,11.4349
368.236,1930.05,0,1732.78,1,31.9162
396.191,1975.65,0,1899.11,1,17.9143
5.55437,1504.44,0,2144.42,1,16.8814
1561.51,771.142,0,440.69,1,10.4521
873.928,747.765,0,1660.76,1,16.9284
1446.21,792.505,0,1055.21,1,22.919
225.105,1124.55,0,562.642,1,15.0628
997.467,175.604,0,1404.4,1,43.6054
1718.44,454.848,0,477.313,1,24.8403
1361.74,662.313,0,392.898,1,29.5285
1586.78,665.304,0,457.109,1,10.1831
1880.73,1860.71,0,2189.58,1,23.9896
1104.28,638.386,0,2141.79,1,34.0449
795.251,1385.48,0,1062.41,1,18.8964
1415.94,1970.95,0,2292.25,1,32.3248
1217.87,1189.25,0,658.043,1,34.0757
1794.12,456.191,0,303.967,1,10.2115
1937.68,1397.44,0,1408.19,1,7.06979
1382.92,1100.56,0,2152.41,1,23.1167
1620.17,1960.2,0,2201.55,1,32.9815
1493.09,1488.14,0,852.263,1,8.71883
1963.38,1432.66,0,574.728,1,31.529
510.819,1305.15,0,1175.39,1,31.9412
374.035,1197.12,0,693.017,1,26.2341
481.704,837.672,0,1309.25,1,34.4377
1725.76,438.734,0,1569.45,1,16.5022
1433.45,253.792,0,613.852,1,26.0794
1761.28,187.628,0,551.473,1,34.0508
498.917,483.718,0,887.786,1,6.57887
1702.44,1740.47,0,344.435,1,35.8119
1902.95,1510.42,0,838.469,1,13.3092
629.17,1772.39,0,982.333,1,26.0166
874.538,881.863,0,2019.6,1,30.4759
1190.77,1453.9,0,461.504,1,22.7302
1547.65,260.079,0,1595.02,1,15.6113
1211.34,1883.79,0,456.194,1,18.1254
1912.41,816.065,0,1168.56,1,11.2599
752.831,1150.49,0,1900.39,1,19.6578
1880,1286.11,0,1827.88,1,39.3298
1197.24,1335.61,0,488.421,1,24.7592
1522.93,1500.23,0,1742.85,1,33.585
1911.01,770.959,0,1574.82,1,26.325
1554.19,1195.96,0,382.4,1,11.2549
1053.38,1861.81,0,782.07,1,18.0313
1106.17,929.716,0,915.619,1,30.9738
93.0204,1789.54,0,2118.23,1,37.1108
874.111,898.221,0,1899.05,1,18.1168
592.914,405.286,0,796.17,1,25.9624
684.286,482.986,0,1169.96,1,2.29985
827.845,627.888,0,500.568,1,33.3862
1551.19,329.173,0,1210.43,1,24.0436
796.35,1657.64,0,1802.98,1,13.5032
1284.83,1773.19,0,377.639,1,42.3789
1190.1,319.468,0,1040.93,1,20.2258
1712.03,1429.18,0,555.928,1,26.9872
881.741,847.499,0,495.318,1,24.0733
573.016,1749.5,0,1226.54,1,27.6498
496.048,423.109,0,375.991,1,30.0575
156.377,1369.18,0,924.714,1,37.7544
624.836,779.992,0,2208.02,1,38.1777
1735.04,48.8907,0,1807.55,1,29.4102
248.909,1187.48,0,949.068,1,8.90814
1865.05,27.5887,0,1839.84,1,42.0631
1929.93,1125.77,0,813.871,1,22.1774
1610.58,597.797,0,2174.39,1,40.4779
1333.78,1964.9,0,580.038,1,17.6456
757.164,1716.61,0,896.82,1,37.9725
1649.28,1960.02,0,1359.48,1,33.3078
75.5638,1463.36,0,688.745,1,22.8685
463.088,1875.73,0,681.054,1,14.1977
1698.84,1158.73,0,1368.33,1,38.8006
1654.47,1551.56,0,500.385,1,13.5125
675.375,955.107,0,962.862,1,28.9862
1872.19,721.885,0,678.185,1,35.4212
1760.25,1713.49,0,1187.84,1,44.442
155.828,401.685,0,800.565,1,11.0913
507.157,1976.74,0,1212.2,1,8.34279
264.229,151.555,0,1203.41,1,9.99565
723.777,1854.06,0,1624.63,1,16.4392
273.263,1533.8,0,1957.03,1,19.2682
1353.01,627.338,0,830.961,1,30.2573
1005.89,1072.79,0,1618.09,1,21.9288
841.945,1893.43,0,962.679,1,12.6831
1856.5,1031.65,0,1013.1,1,34.4138
62.5019,1053.19,0,2002.63,1,14.5834
1572.37,1317.67,0,431.169,1,33.3975
1844.84,961.516,0,1496.26,1,45.2051
555.01,829.127,0,622.275,1,19.148
185.919,549.333,0,1158.18,1,11.7605
242.805,1556.44,0,2174.75,1,22.9887
1198.16,231.269,0,1154.03,1,39.2896
138.92,1749.02,0,1425.52,1,23.1696
856.594,910.855,0,2094.92,1,21.5185
45.7167,1461.65,0,1298.2,1,29.2922
1611.19,395.52,0,2064.64,1,40.267
68.9718,791.894,0,1603.99,1,23.9592
923.856,34.8521,0,1566.76,1,33.1551
1954.16,121.891,0,645.836,1,22.2737
1794.31,1393.41,0,1376.51,1,23.837
316.843,675.68,0,1670.59,1,21.4529
336.07,1771.72,0,1161.23,1,30.9995
1330.91,706.381,0,1077.49,1,32.5773
466.811,386.914,0,643.638,1,25.2075
1435.47,1624.13,0,1561.82,1,42.6848
773.278,26.6121,0,2272.78,1,17.5591
1624.26,1378.4,0,1797.3,1,16.1963
1615.22,1987.55,0,1090.67,1,28.0695
1879.45,1406.29,0,2093.27,1,23.444
1529.95,1111.61,0,1987.12,1,7.09141
1312.72,459.914,0,1951.42,1,29.8356
1000.27,732.749,0,1068.94,1,19.2602
575.274,1625.35,0,1840.39,1,21.7529
647.847,346.263,0,687.829,1,13.6186
100.772,1845.27,0,1058.02,1,35.1689
1915.4,1812.8,0,1017.06,1,33.2374
741.844,257.881,0,1508.29,1,34.6241
1299.05,910.306,0,1198.22,1,25.3113
364.147,665.426,0,831.938,1,39.2826
194.342,46.6933,0,2237.07,1,27.1209
960.295,442.885,0,851.714,1,23.867
1418.26,944.304,0,2270.76,1,26.1349
1844.9,1202,0,1965.88,1,5.30894
468.825,1109.65,0,800.32,1,20.6865
1494.92,1520.55,0,2208.51,1,23.6261
586.261,901.578,0,2236.83,1,8.37311
1596.79,1051.24,0,431.413,1,26.7848
1676.69,1008.76,0,894.256,1,32.6328
1863.03,321.604,0,1708.61,1,25.9415
162.175,1150,0,1629.02,1,16.8545
1180.76,1538.19,0,862.456,1,14.1235
1819.15,1810.17,0,923.188,1,24.6462
1655.38,706.565,0,2222.06,1,34.0673
666.646,1823.11,0,588.461,1,39.5479
1110.2,380.81,0,1582.39,1,18.6116
1969.24,1615.28,0,675.744,1,24.4419
606.647,1354.23,0,1106.85,1,27.51
414.38,921.781,0,1870.24,1,22.799
545.976,603.778,0,838.774,1,39.044
1529.22,787.561,0,870.696,1,30.467
1915.65,1801.26,0,820.646,1,15.278
1397.2,666.219,0,1258.4,1,48.7906
242.256,1702.87,0,807.828,1,26.4879
738.548,429.029,0,1394.76,1,47.0699
815.394,730.857,0,1458.36,1,30.447
416.578,96.8657,0,2204.05,1,10.7374
741.417,1058.69,0,930.329,1,26.8843
431.654,1106.72,0,1544,1,11.1568
393.872,512.284,0,1277.26,1,31.5152
1466.84,1926.51,0,498.248,1,34.1049
1819.39,1601.12,0,1142.19,1,26.3431
1045.81,1829.4,0,581.564,1,30.5085
664.022,1989.5,0,2274,1,46.1796
1367.6,1641.41,0,1793.21,1,12.6702
1181.19,1723.01,0,562.52,1,26.1903
878.689,1273.78,0,1924.68,1,31.3356
884.182,1520.37,0,873.687,1,29.0794
646.687,853.175,0,1782.59,1,29.2781
405.957,1444.56,0,2200.81,1,20.4637
1596.61,1261.76,0,1272.5,1,19.7189
1128.27,265.633,0,796.17,1,16.1179
1673.21,900.296,0,1855.59,1,35.7622
142.582,827.052,0,1246.01,1,34.9476
991.852,486.282,0,1988.59,1,28.9559
1106.3,1728.45,0,2158.88,1,24.3597
39.8572,699.545,0,2035.4,1,31.3513
554.827,637.288,0,1500.78,1,39.8907
991.058,488.296,0,2049.14,1,41.4686
234.443,1542.59,0,1882.02,1,33.682
1196.33,847.621,0,2015.57,1,34.9197
1016.45,1261.33,0,1521.96,1,20.5997
912.381,1883.24,0,1870.24,1,34.4706
955.779,1512.38,0,1456.1,1,32.1662
331.431,1972.72,0,2106.63,1,37.8077
1057.04,1868.65,0,1031.22,1,26.2873
1973.94,837.367,0,1327.07,1,17.1735
1309.92,1901.12,0,1135.72,1,40.3823
1506.76,1336.16,0,905.304,1,27.8857
556.658,1826.35,0,1157.33,1,12.855
1050.94,1794.92,0,1276.35,1,14.727
753.99,1970.58,0,621.299,1,38.0354
38.6364,1683.77,0,1498.89,1,28.2263
1191.93,362.926,0,1073.28,1,17.8034
1684.32,453.871,0,1895.51,1,28.8827
1232.58,769.799,0,1291.79,1,38.6079
131.474,347.606,0,1017,1,28.05
1130.53,482.803,0,590.17,1,30.9406
337.779,993.255,0,1150.55,1,33.871
1498.09,174.2,0,2050.72,1,19.7152
1760.55,597.613,0,1344.04,1,9.48757
977.203,1129.92,0,1270.85,1,14.5421
1906.13,1549.06,0,1705.74,1,31.6744
681.173,174.749,0,1847.65,1,31.8285
804.468,1242.77,0,1803.77,1,24.4399
968.535,1601.79,0,1625.17,1,35.5042
472.671,1941.4,0,1586.84,1,42.07
1111,417.005,0,938.569,1,0.500638
428.419,483.108,0,1629.45,1,11.2564
1418.74,214.118,0,950.533,1,20.7633
1317.55,1650.5,0,910.614,1,39.0764
385.327,1989.99,0,1946.35,1,15.7206
1716.73,11.0477,0,1031.35,1,20.6759
414.502,1214.27,0,1378.59,1,29.7054
174.932,43.8246,0,1994.02,1,19.2203
691.305,1465.44,0,785.061,1,33.3169
1555.53,1363.08,0,674.828,1,42.6554
760.704,1945.62,0,692.163,1,25.5543
1741.39,852.321,0,1153.48,1,21.385
1375.35,1186.86,0,509.662,1,26.4463
1766.11,521.073,0,380.142,1,24.4439
175.481,261.422,0,1473.86,1,9.9889
1433.39,896.817,0,1509.63,1,37.4793
763.634,1808.53,0,2154.18,1,24.3026
1487.11,764.183,0,858.794,1,15.0819
735.679,189.276,0,1149.15,1,21.6774
395.032,1064.91,0,1107.09,1,28.0358
1232.34,1084.51,0,1620.6,1,33.471
807.764,1770.13,0,1296.25,1,13.769
1571.95,1844.78,0,486.834,1,45.9555
1756.34,1537.52,0,1664.06,1,6.27582
1528.12,907.926,0,681.237,1,25.3933
1650.5,966.948,0,595.419,1,10.9287
814.356,1595.51,0,1118.57,1,27.2991
140.385,1265.24,0,2262.89,1,32.1879
338.206,599.811,0,1156.47,1,16.9421
1903.81,1134.43,0,1092.99,1,35.2005
787.439,475.661,0,1640.98,1,30.0333
421.705,1694.94,0,1294.54,1,23.6395
1110.87,448.195,0,331.129,1,29.8311
805.017,255.867,0,560.506,1,10.2141
455.763,849.574,0,861.663,1,28.5524
1733.82,746.422,0,969.881,1,36.1252
125.614,1497.24,0,671.532,1,18.273
1573.23,1619.31,0,1303.08,1,21.9895
1118.99,1325.91,0,1752.86,1,22.281
726.951,1039.16,0,1709.34,1,29.4275
1813.65,1586.29,0,1905.82,1,20.1267
1292.03,169.317,0,2168.65,1,5.60352
1357.34,1921.99,0,674.096,1,19.6732
76.2352,368.297,0,724.085,1,29.6546
1328.04,1638.84,0,529.865,1,17.6525
42.1766,1108.74,0,2279.49,1,21.7583
1226.78,1477.4,0,1427.35,1,40.1796
239.021,431.898,0,2101.63,1,26.1001
364.086,201.788,0,802.091,1,23.9136
1284.89,749.718,0,2299.27,1,22.4931
1704.58,1318.4,0,706.262,1,39.6532
463.149,1806.94,0,706.995,1,26.7933
229.743,234.443,0,2288.28,1,29.8192
1494,1615.83,0,2047.37,1,24.4312
1384.26,1171.97,0,502.887,1,26.2654
1044.4,1176.18,0,1213.66,1,41.5061
165.593,147.282,0,2019.84,1,31.2125
1039.16,1793.21,0,2273.63,1,10.3053
421.339,1329.69,0,2033.63,1,23.5587
834.559,804.773,0,575.094,1,14.6251
915.677,1091.53,0,328.626,1,26.1345
318.674,532.365,0,1405.62,1,18.2332
1728.32,1061.92,0,747.096,1,19.2163
1999.15,266.427,0,1250.96,1,24.3032
1547.35,497.635,0,419.144,1,32.7562
1142.19,99.7345,0,1081.15,1,28.3055
1419.97,1281.9,0,976.962,1,35.1169
25.0252,420.667,0,1498.83,1,16.7219
1521.77,1865.11,0,741.664,1,7.35146
1363.57,1879.27,0,1278.36,1,25.885
508.866,1459.58,0,1801.57,1,36.2014
978.668,1638.6,0,2046.02,1,20.913
14.1606,800.562,0,2228.95,1,15.8004
763.512,723.594,0,856.047,1,40.8123
1850.76,786.035,0,672.753,1,46.303
13.5502,279.977,0,1451.52,1,13.8944
484.451,1307.9,0,1458.67,1,28.9876
182.806,1556.2,0,316.48,1,18.7385
339.366,1587.33,0,377.578,1,25.2294
1128.21,1419.84,0,1472.83,1,32.8475
496.902,326.365,0,1803.95,1,22.7515
1904.72,222.48,0,603.781,1,39.5661
352.428,988.495,0,1893.55,1,37.3239
173.772,1824.52,0,748.561,1,7.88856
791.162,520.402,0,1634.94,1,19.3666
1287.82,591.754,0,749.355,1,45.5521
446.425,827.845,0,701.44,1,25.828
1112.28,1178.81,0,2110.48,1,23.2877
1602.1,1318.09,0,1633.29,1,32.4624
1649.22,1908.38,0,2177.93,1,31.7705
1302.16,1820.8,0,1118.02,1,41.8669
1523.85,1562.24,0,1836.48,1,32.8151
230.049,200.629,0,2282.67,1,12.2441
396.863,393.567,0,486.102,1,17.1949
919.889,1973.94,0,2209.6,1,33.305
1365.03,1175.57,0,2157.66,1,21.4828
1861.87,241.218,0,1597.65,1,41.2826
412.671,1096.9,0,506.183,1,11.733
1065.1,1249.37,0,1851.56,1,19.3065
976.348,317.637,0,1331.89,1,30.3349
1640.13,1894.34,0,2153.27,1,31.324
685.324,1997.99,0,1467.52,1,38.0906
963.042,478.469,0,493.854,1,23.8294
340.159,1611.74,0,596.274,1,28.7538
1984.37,1034.21,0,1477.59,1,30.6601
192.755,357.738,0,2067.69,1,22.2865
244.819,526.139,0,1196.51,1,25.3078
1588.61,481.826,0,310.804,1,24.3662
1160.92,1244.79,0,870.574,1,17.9668
1035.55,1320.41,0,2267.28,1,32.2016
1142.25,1704.64,0,1497,1,33.6872
760.949,1880,0,606.04,1,16.7589
1103.49,357.921,0,710.901,1,6.14478
819.056,764.489,0,1618.77,1,21.6979
1933.29,1437.97,0,1672.36,1,21.5143
812.159,1262.06,0,847.38,1,23.5763
483.047,1243.14,0,1313.64,1,19.6868
286.935,404.981,0,943.757,1,27.9204
1637.32,175.604,0,957.979,1,32.4399
1870.05,1814.81,0,1228.01,1,16.0454
1028.78,846.034,0,1400.99,1,35.3315
203.314,1144.57,0,1170.14,1,26.9354
1960.57,1556.93,0,2286.27,1,25.1063
743.37,1932.13,0,803.128,1,23.7285
1097.81,1478.01,0,1249.37,1,16.6406
1486.01,675.069,0,2141.67,1,37.067
491.226,824.854,0,1107.09,1,23.9964
1679.68,941.74,0,1278.85,1,17.8006
495.743,354.747,0,574.056,1,38.552
589.129,1329.33,0,1213.17,1,20.729
1145.12,1490.34,0,853.117,1,26.6674
372.997,1082,0,866.118,1,27.2867
547.136,1385.72,0,2215.4,1,22.9994
136.174,182.501,0,443.193,1,15.973
1860.41,245.918,0,611.533,1,4.59492
1221.72,1728.02,0,1515.06,1,18.0821
1415.51,1212.99,0,1687.37,1,41.7792
802.393,1403.97,0,2196.6,1,25.5305
1543.57,130.436,0,1566.03,1,21.5291
1836.36,1868.47,0,1839.66,1,21.4308
673.91,1500.29,0,1652.95,1,45.7368
448.012,858.425,0,1970.03,1,23.7679
264.29,1942.63,0,1770.44,1,23.6797
797.449,832.057,0,1046.85,1,35.226
1125.1,1472.33,0,1386.83,1,20.7719
500.748,957.793,0,2252.76,1,37.8308
700.949,1905.03,0,1816.71,1,31.9285
663.289,1264.26,0,2181.83,1,30.3922
1871.82,703.391,0,2289.68,1,37.6472
1589.04,1762.63,0,2234.63,1,27.8598
835.841,1578.6,0,960.421,1,30.5369
227.79,353.771,0,2002.26,1,14.5829
637.226,156.987,0,1514.94,1,13.1025
424.085,333.75,0,1174.6,1,30.3995
1900.57,26.4901,0,2265.45,1,12.1237
28.1991,1308.94,0,1794.13,1,23.1008
1335.18,1474.35,0,772.243,1,35.5885
1933.77,333.872,0,2241.89,1,29.5051
1571.28,228.095,0,330.763,1,27.1495
1103.12,1084.57,0,441.118,1,26.8816
890.469,513.871,0,368.484,1,51.8188
644.246,1878.96,0,641.99,1,26.4637
413.892,1743.03,0,2161.81,1,21.4426
1000.03,358.165,0,2060.92,1,25.1786
1309.18,1140.11,0,1549.67,1,25.8434
1313.82,1639.94,0,840.727,1,33.8294
1579.88,1625.29,0,748.805,1,18.9063
1033.36,1757.07,0,1519.46,1,37.7894
999.115,1262.55,0,1206.52,1,32.3414
815.027,1194.19,0,698.267,1,25.7615
1750.85,1587.39,0,1914.8,1,27.6419
792.138,334.178,0,2138.07,1,31.9455
1339.82,1125.22,0,2005.44,1,24.1652
1267.92,1627.31,0,1325.73,1,23.0137
1334.45,1414.41,0,1995.24,1,27.7417
1897.95,295.419,0,902.985,1,20.8356
503.25,1845.21,0,2007.94,1,36.3297
422.376,384.289,0,476.946,1,25.0913
1909.42,627.888,0,912.934,1,22.0919
1012.48,1975.65,0,1492.48,1,23.4538
523.82,202.033,0,840.727,1,38.6533
1291.67,371.532,0,2288.4,1,11.6917
920.988,400.037,0,2209.3,1,36.4961
95.7671,1065.28,0,431.718,1,32.9122
1618.82,1676.69,0,479.388,1,44.4415
1034.27,1308.02,0,1178.14,1,9.42215
1626.09,1717.83,0,595.114,1,21.323
1913.69,87.2829,0,690.637,1,43.3108
1758.72,1740.53,0,1707.39,1,35.164
1087.74,1327.07,0,718.897,1,11.0059
288.705,1796.87,0,584.127,1,37.6836
795.557,123.417,0,2033.82,1,13.4031
1487.41,1394.51,0,313.367,1,22.6574
550.615,827.906,0,1295.09,1,44.1409
625.446,745.689,0,770.29,1,26.4925
642.598,790.796,0,438.188,1,17.186
1992.8,958.159,0,2090.22,1,14.1476
815.882,577.166,0,1357.95,1,10.3252
1500.35,479.629,0,1312.48,1,37.3796
185.247,468.337,0,1889.4,1,10.7669
426.527,108.768,0,695.581,1,31.4767
1453.41,60.4877,0,2090.95,1,36.6835
1870.54,1885.13,0,1188.39,1,28.5305
1491.01,773.766,0,868.682,1,19.1599
475.051,170.293,0,1440.23,1,28.5539
1342.88,84.048,0,2297.74,1,3.99637
981.536,233.406,0,781.216,1,19.5259
1722.4,1289.77,0,845,1,8.87291
179.327,652.425,0,1062.9,1,34.6523
1056.67,1626.21,0,1325.12,1,36.6134
1812.49,844.935,0,359.999,1,20.3842
144.78,540.544,0,1082.56,1,13.6849
1005.52,39.7961,0,557.271,1,25.4102
492.508,938.871,0,834.013,1,24.8127
1771.54,1003.27,0,2017.52,1,22.3633
384.167,1218.79,0,1077.61,1,35.819
164.861,830.897,0,1111.37,1,27.9652
1756.46,899.38,0,1230.02,1,6.83485
640.889,119.083,0,1627.31,1,27.9047
1934.81,1661.73,0,936.616,1,21.9275
184.698,827.235,0,2223.09,1,59.5693
1295.63,611.652,0,1567.37,1,14.4275
1772.7,144.414,0,383.377,1,25.7022
917.203,1578.05,0,1008.4,1,30.5282
1728.02,672.323,0,2053.84,1,24.318
1280.92,1258.22,0,737.391,1,23.4369
533.586,236.641,0,483.844,1,30.9547
85.9401,24.2317,0,1082.56,1,16.9918
1664.17,1640.8,0,1083.47,1,41.3671
239.998,201.3,0,754.909,1,14.6402
0.671407,1672.48,0,521.686,1,26.2012
87.5881,1631.46,0,466.997,1,15.5977
389.172,1677.48,0,1127.78,1,17.5339
940.092,1334.88,0,1955.08,1,31.3839
1906.55,1011.99,0,1145.3,1,37.1823
1968.2,1081.64,0,1256.57,1,21.2415
395.947,1686.39,0,782.009,1,23.8261
1520.62,1685.78,0,911.896,1,27.9937
834.498,1512.92,0,550.862,1,45.5257
931.181,1834.53,0,2105.78,1,18.928
94.7295,69.7653,0,1353.13,1,36.8629
1876.16,265.389,0,893.402,1,25.9668
1664.17,794.458,0,369.399,1,33.0316
1345.5,1103.73,0,817.899,1,22.6571
883.206,1517.5,0,342.116,1,22.1194
1289.28,1171.67,0,1663.08,1,30.0604
266.427,751.488,0,1510.67,1,18.4915
1003.08,1083.83,0,1063.27,1,6.17673
1466.96,45.4115,0,540.181,1,37.7724
1313.33,939.787,0,442.094,1,32.5907
1449.08,1718.62,0,526.569,1,28.8871
626.728,426.649,0,1538.38,1,12.2966
1429.67,285.287,0,1800.35,1,34.815
1905.09,144.658,0,844.389,1,23.5341
151.921,884.121,0,2057.13,1,44.1956
628.071,1967.83,0,879.058,1,20.4212
53.5905,1023.16,0,1547.29,1,39.9596
807.764,1251.87,0,1596.37,1,20.3915
1892.27,954.253,0,1920.11,1,18.0425
1115.21,703.207,0,640.953,1,14.1367
389.782,988.739,0,1088.72,1,29.9782
183.844,719.443,0,1854.61,1,30.2533
459.853,1066.93,0,408.219,1,20.0479
1150.55,15.8696,0,1657.28,1,14.6386
578.448,894.375,0,1788.69,1,39.7132
497.757,1349.41,0,933.686,1,41.2898
862.758,1956.3,0,356.215,1,24.3182
1258.71,152.348,0,2089.36,1,28.1449
419.019,1724.17,0,2168.1,1,25.34
1648.73,889.37,0,1256.69,1,18.8121
1522.32,1366.13,0,1538.99,1,20.2221
1184.3,949.187,0,480.609,1,20.968
1190.95,1273.11,0,1992.37,1,32.2234
1353.56,884.06,0,340.529,1,31.1441
1718.31,1714.65,0,1965.03,1,23.8912
899.625,809.595,0,2126.72,1,29.6324
723.472,935.82,0,410.599,1,33.6081
779.626,1776.85,0,629.539,1,33.745
284.555,7.99585,0,1626.7,1,16.4477
862.636,1930.05,0,2074.9,1,22.5266
1716.36,746.117,0,2207.83,1,20.9651
1427.47,261.361,0,988.681,1,12.3337
1554.43,4.63881,0,1270,1,31.2535
1524.77,1776.79,0,1064.67,1,30.4176
1309.98,665.548,0,1232.58,1,42.2426
1263.77,883.145,0,669.579,1,22.5098
555.437,629.231,0,1746.46,1,28.2354
88.4426,812.281,0,1722.59,1,9.88415
1905.7,122.806,0,1063.82,1,30.2705
103.824,1890.99,0,1561.94,1,42.4878
1455.31,636.677,0,509.113,1,8.65953
515.519,472.121,0,1322.8,1,33.6412
1236.18,1802.73,0,1977.42,1,27.2262
245.064,1338.54,0,1542.1,1,27.5426
1256.75,1526.41,0,816.373,1,15.0765
784.265,1391.22,0,427.262,1,7.25976
1685.78,1685.23,0,2276.56,1,22.8838
349.071,1436.08,0,732.447,1,25.2612
743.187,706.198,0,2204.54,1,29.2599
1397.93,1880.43,0,1717.16,1,30.5265
860.622,1334.51,0,1048.13,1,21.9698
574.847,1151.95,0,1482.9,1,7.1075
673.788,906.339,0,1792.9,1,28.8053
1141.94,653.34,0,327.528,1,17.9264
1409.28,438.002,0,406.815,1,20.0281
961.516,1064.12,0,1887.69,1,28.9279
1228.8,1843.87,0,983.187,1,18.0914
92.288,1802.73,0,1999.64,1,12.4144
92.5321,1595.69,0,2290.6,1,14.5025
1061.19,461.501,0,1650.02,1,27.1848
704.978,136.174,0,1116.06,1,10.5097
