x[nm],y[nm],z[nm]],intensity,frame,sigma
1387.98,1837.52,0,1979.31,1,28.0117
178.289,903.043,0,469.256,1,28.0903
41.0169,29.4809,0,2240.31,1,34.4849
839.93,131.108,0,527.241,1,29.1978
1941.1,1908.87,0,1896.36,1,21.1114
1468.06,436.842,0,1008.21,1,15.63
1488.51,766.93,0,1287.88,1,42.8235
1708.79,1320.78,0,785.794,1,31.7656
1866.45,1001.13,0,733.058,1,18.7819
1531.05,392.285,0,2212.11,1,26.1887
696.677,1395.25,0,882.232,1,9.33226
635.517,1394.45,0,1342.02,1,2.27631
1216.16,1841.24,0,2175.79,1,37.617
1538.56,1201.09,0,1163.12,1,24.6604
534.623,815.149,0,351.759,1,26.4672
394.604,1599.41,0,1484.67,1,33.1815
1537.64,1919.74,0,1535.02,1,20.3356
619.892,670.064,0,1399.34,1,15.1273
1995.67,804.712,0,1673.39,1,29.5446
1378.77,1577.62,0,511.127,1,33.1531
1443.77,780.297,0,2236.09,1,30.2204
1995.85,1583.12,0,1693.23,1,29.0775
1392.56,433.058,0,386.062,1,34.5556
356.944,1092.44,0,1234.66,1,22.6923
1433.76,1558.82,0,547.261,1,33.768
360.607,1552.17,0,2115.3,1,27.4943
803.125,724.693,0,650.352,1,9.90814
482.253,5.06607,0,1057.53,1,22.7077
1962.83,771.996,0,1610.1,1,39.9808
515.336,1119.3,0,2195.57,1,18.4936
1765.43,1573.47,0,2013.86,1,24.2303
549.516,501.297,0,1924.01,1,31.1029
762.902,356.761,0,831.51,1,26.5371
1250.65,108.036,0,994.967,1,40.418
222.724,906.827,0,446.733,1,10.7468
1503.28,1567.86,0,1463.37,1,25.2325
1412.95,1959.53,0,1703,1,15.7742
479.446,224.982,0,1899.96,1,23.9419
719.626,99.5514,0,1209.21,1,14.8626
195.502,1718.99,0,638.45,1,14.6496
1159.03,1474.59,0,2106.94,1,17.2802
1619.8,1911.37,0,1951.3,1,28.0825
1846.43,1638.11,0,2113.35,1,20.7113
393.445,1973.2,0,2209.12,1,12.4711
1984.74,1833.98,0,2174.87,1,23.5206
1227.58,1444.56,0,521.198,1,29.2778
935.026,1034.52,0,742.213,1,35.3512
1037.63,1079.68,0,1325.48,1,15.9246
931.608,45.7778,0,1757.99,1,27.2213
1879.63,289.56,0,1150.98,1,24.0434
4.15052,990.631,0,2188.49,1,11.0976
1749.14,994.842,0,562.459,1,29.4438
1669.42,483.963,0,573.995,1,32.7955
306.101,701.01,0,1360.15,1,47.4946
954.619,1811.88,0,874.541,1,16.0599
1588.12,609.088,0,707.971,1,32.2774
1316.2,426.649,0,1092.2,1,11.973
773.888,1574.08,0,2241.83,1,11.9139
14.4658,71.5354,0,1018.22,1,22.6241
1061.01,1723.08,0,1617.73,1,26.9787
508.988,1845.94,0,1219.22,1,32.5696
1718.68,546.464,0,655.235,1,17.9854
1434.74,1525.07,0,1304.55,1,43.228
1378.83,1274.39,0,448.747,1,33.8854
723.838,1446.21,0,848.112,1,28.8424
1628.35,349.986,0,1828.61,1,13.6266
434.095,273.385,0,327.161,1,31.299
964.446,1814.26,0,1584.65,1,22.8541
846.339,953.764,0,1333.11,1,22.5286
175.604,1411.97,0,1184.43,1,46.9908
1394.88,177.801,0,362.563,1,31.068
1211.04,233.955,0,1564.2,1,19.2316
991.668,1655.87,0,1952.88,1,27.4095
600.787,706.687,0,1200.11,1,27.7738
1307.96,523.576,0,2038.09,1,20.7966
1489.3,741.478,0,1327.31,1,13.9903
1575.12,1189.25,0,424.393,1,30.8861
1344.58,857.265,0,2116.4,1,33.2171
468.032,1934.14,0,1456.71,1,34.0504
1405.68,87.8323,0,1088.6,1,18.5063
1632.37,579.852,0,1530.2,1,20.516
930.998,1487.11,0,305.432,1,13.954
419.263,534.928,0,342.482,1,21.4979
309.885,1044.1,0,2153.69,1,29.5897
389.66,1531.6,0,921.235,1,24.7638
100.04,821.253,0,1112.34,1,33.4205
1150.3,367.87,0,767.238,1,22.4059
53.0412,127.323,0,988.131,1,18.5782
84.4142,1965.27,0,2158.27,1,38.1236
1190.77,1538.25,0,1980.84,1,26.8196
1539.72,55.1775,0,1021.4,1,53.264
995.209,1577.87,0,1854.19,1,30.6001
35.1573,1807.79,0,2053.65,1,36.452
773.705,871.548,0,677.392,1,29.1292
1051.12,1713.43,0,2192.94,1,43.9834
1263.16,1585.19,0,1324.87,1,14.4363
1962.28,1031.4,0,377.09,1,21.6214
1534.1,961.089,0,425.675,1,29.6093
678.915,117.496,0,2014.9,1,36.6112
1258.58,764.916,0,991.061,1,26.1926
557.634,1942.5,0,986.483,1,22.0815
1404.22,1454.76,0,762.355,1,39.373
1143.22,114.933,0,1545.52,1,14.3865
1415.45,885.403,0,1671.01,1,30.538
1305.89,1720.63,0,447.099,1,24.7962
1946.78,360.302,0,1929.87,1,16.2533
335.215,289.926,0,1242.84,1,28.9444
1208.11,1843.93,0,1437.36,1,31.9255
1553.82,1207.92,0,1202.19,1,28.5778
1987.18,1146.4,0,1615.1,1,25.5297
12.5736,877.102,0,1995.73,1,18.9774
1408.92,893.582,0,772.671,1,34.5434
831.202,1947.75,0,1356.18,1,8.17536
496.658,94.6074,0,1849.67,1,35.7969
1744.87,1925.96,0,1675.29,1,32.9158
1596.24,119.816,0,1165.99,1,34.6112
421.094,1474.04,0,2133.8,1,36.141
725.242,1900.94,0,881.927,1,23.9797
108.524,1714.53,0,767.849,1,22.7845
912.015,166.753,0,464.19,1,26.4805
179.876,850.246,0,1077.86,1,15.6524
1583.97,1526.78,0,1834.71,1,32.0662
1132.54,1413.86,0,1652.52,1,24.6344
69.8874,213.996,0,1288.74,1,28.2496
607.929,458.388,0,2047.43,1,21.2585
278.207,301.462,0,959.871,1,37.4963
1993.59,1.89215,0,1085.79,1,34.7277
612.812,203.192,0,1832.15,1,22.3625
169.439,38.2702,0,2079.23,1,23.257
190.435,273.141,0,1304.3,1,21.3411
1961.24,1427.47,0,455.583,1,34.8017
1420.88,1314.37,0,1345.32,1,37.9636
1863.34,976.348,0,2175.3,1,37.6938
12.8178,810.45,0,597.311,1,27.5492
593.524,24.2927,0,1367.84,1,11.2552
468.947,692.648,0,1629.26,1,24.5229
1043,844.752,0,2078.44,1,35.0539
130.253,1454.21,0,1174.11,1,32.7882
1182.16,175.42,0,1126.56,1,21.3135
1835.08,425.001,0,842.558,1,40.4398
487.136,190.68,0,2098.64,1,37.9472
252.937,1018.95,0,746.303,1,22.0787
1447.61,226.875,0,1672.23,1,19.8515
1957.58,766.381,0,938.63,1,14.0857
719.565,1575.12,0,2052.74,1,6.58135
299.448,944.304,0,1832.82,1,32.8369
1484.85,651.875,0,538.594,1,21.9986
1143.22,1616.63,0,1043.43,1,12.8339
1580.07,862.026,0,380.081,1,30.8934
529.313,896.878,0,663.659,1,24.3748
958.159,464.919,0,1392.44,1,28.0882
325.083,246.773,0,2087.84,1,32.5294
1044.04,757.469,0,1496.14,1,21.668
926.054,621.601,0,1368.39,1,32.2609
1547.04,1885.86,0,716.761,1,48.0078
1070.41,1276.16,0,1005.95,1,31.0476
1293.5,598.529,0,447.099,1,21.3975
1829.83,43.2752,0,2262.77,1,22.2569
640.889,1253.82,0,2202.4,1,15.3471
837.977,898.038,0,1812.74,1,7.90583
36.8664,392.59,0,927.522,1,24.2938
1820.25,1618.34,0,2044.99,1,38.3773
284.86,191.473,0,1407.76,1,42.9346
1486.37,1357.1,0,1872.5,1,42.1874
1079.62,1106.17,0,1724.3,1,10.9664
849.269,936.064,0,715.052,1,17.8395
1374.8,1019.14,0,2251.84,1,15.7633
1031.71,1675.41,0,671.776,1,38.2281
144.414,1204.02,0,1648.06,1,31.618
624.104,1570.54,0,1029.15,1,14.4776
1102.63,418.409,0,1900.7,1,20.7037
655.354,629.231,0,1408.62,1,38.1823
1941.59,1438.4,0,2016.36,1,25.8053
239.692,181.829,0,1301.56,1,29.1843
1652.03,1346.72,0,1611.81,1,17.1156
961.638,1975.71,0,710.108,1,26.4784
488.907,1887.81,0,749.232,1,19.0944
1061.86,1868.1,0,1366.81,1,30.0987
143.071,1201.15,0,2097.24,1,17.2613
1486.07,1928.95,0,792.264,1,27.3731
682.882,1246.38,0,1141.03,1,33.5508
859.951,1766.35,0,514.484,1,13.5164
1828.18,232.429,0,969.576,1,18.6737
1452.56,887.112,0,1373.21,1,33.2613
1118.2,362.682,0,1370.65,1,14.3907
1189.73,904.874,0,1209.45,1,28.9796
537.004,209.296,0,831.755,1,3.09382
1781.79,1408.73,0,1652.89,1,21.5433
158.269,28.9926,0,1811.83,1,27.9044
26.0628,304.086,0,1408.92,1,19.413
372.021,1332.38,0,1574.39,1,11.2641
348.643,439.222,0,1671.56,1,3.39115
1255.96,1020.11,0,2207.77,1,12.0842
1645.99,1328.65,0,1290.81,1,26.2961
653.706,1397.99,0,1442.06,1,21.2208
490.31,1787.65,0,1360.21,1,28.6337
1523.12,382.702,0,1770.63,1,16.505
1761.1,288.583,0,1203.96,1,16.2337
115.726,1212.68,0,432.389,1,22.0362
763.878,853.053,0,594.137,1,38.0689
1551.68,1974.24,0,2269.85,1,50.244
1900.88,1291.18,0,653.648,1,34.9897
350.597,257.088,0,589.132,1,19.4713
1954.1,1601.25,0,563.68,1,40.0099
483.413,1251.75,0,1170.88,1,30.114
1044.95,1342.27,0,1134.86,1,22.0324
504.654,599.811,0,752.345,1,17.8001
1331.52,1791.13,0,1773.07,1,46.1891
330.576,311.594,0,887.603,1,24.3563
506.607,1697.99,0,625.938,1,28.1222
1223.55,1061.86,0,328.016,1,45.52
159.856,451.308,0,981.356,1,18.2188
1546.13,1177.89,0,1210.18,1,16.8587
64.8213,1466.29,0,554.219,1,40.0592
1847.47,1630.36,0,1640.43,1,21.5531
454.421,1607.1,0,396.988,1,32.6999
1843.81,1341.72,0,971.224,1,36.8941
1347.7,1458.48,0,1047.64,1,15.3014
856.471,122.684,0,1427.78,1,39.8325
989.166,256.233,0,1438.83,1,7.66571
268.807,1550.52,0,2013.13,1,20.1321
464.736,290.841,0,1283.55,1,31.7493
1565.97,1100.86,0,1046.12,1,31.2104
555.132,596.21,0,375.747,1,16.7981
518.021,1846.68,0,1517.99,1,13.6405
1890.38,736.106,0,747.401,1,35.3834
1071.75,1035.13,0,1941.83,1,24.1984
467.849,500.565,0,2158.52,1,5.2747
1510.12,1856.87,0,1764.03,1,18.0732
1595.93,325.144,0,2214.98,1,14.2836
445.448,1718.31,0,1956.97,1,23.1922
325.51,245.247,0,1754.21,1,7.22226
1206.03,1331.03,0,1369.98,1,23.4381
1433.15,198.248,0,2268.81,1,9.6113
179.937,1929.81,0,1028.35,1,18.5702
1016.45,1485.46,0,1298.57,1,10.7044
1679.19,931.608,0,1090,1,31.5263
766.442,207.099,0,2162.79,1,29.7595
884.487,1349.59,0,1844.42,1,23.1757
977.142,482.131,0,376.052,1,26.655
1436.02,1272.26,0,2222.36,1,25.7316
1356.36,265.999,0,847.014,1,26.3978
1230.08,722.434,0,2020.76,1,25.5721
1699.94,1578.42,0,1742.06,1,27.8795
985.992,207.221,0,693.445,1,14.1706
1491.62,1953.67,0,964.876,1,15.2155
1144.81,271.92,0,1358.63,1,32.4385
490.921,926.298,0,1798.4,1,22.4029
1662.28,370.312,0,880.584,1,24.8379
1372.48,364.513,0,1635.61,1,23.1139
259.163,364.208,0,747.462,1,30.561
477.798,463.271,0,2135.93,1,39.1813
1691.46,963.897,0,2235.12,1,23.7619
1743.52,210.578,0,834.379,1,20.4831
1601.49,422.62,0,2274.24,1,30.4306
1867.55,138.676,0,1455.31,1,17.3936
1514.63,1797.97,0,768.825,1,18.2977
1776.12,172.796,0,1182.78,1,20.8969
542.802,91.1893,0,1102.88,1,31.0962
454.176,390.393,0,2180.06,1,15.1211
357.067,1579.27,0,466.692,1,26.3014
201.483,1502.67,0,1961.43,1,27.41
992.767,649.19,0,685.327,1,16.5234
1376.93,871.426,0,1072.3,1,16.1113
48.8907,450.331,0,687.28,1,19.8566
1693.66,873.806,0,1158.24,1,32.5267
844.569,674.703,0,1867.31,1,34.5346
127.567,1426.5,0,2166.45,1,8.94424
95.2177,778.71,0,613.974,1,13.2688
501.846,1483.5,0,364.15,1,6.83164
670.431,1959.23,0,1450.91,1,38.3064
808.741,1318.34,0,1330.18,1,24.1936
1996.58,195.563,0,820.157,1,10.7462
1333.72,404.248,0,329.298,1,22.5428
1666.68,1671.19,0,777.248,1,21.4493
1641.29,704.611,0,768.154,1,24.8674
819.056,885.342,0,1009.25,1,29.3342
1487.9,185.553,0,1991.09,1,22.8594
849.269,770.47,0,1890.26,1,4.97517
1722.22,364.33,0,778.957,1,20.6879
14.893,1124.3,0,1993.72,1,22.4804
236.824,705.039,0,788.113,1,26.2739
1499.19,672.201,0,1845.95,1,15.8092
1032.81,1674.37,0,1078.47,1,40.0021
1492.6,1069.92,0,974.337,1,39.2539
1459.94,1270.36,0,1071.75,1,7.77073
857.509,160.894,0,728.053,1,7.98831
1695.97,836.024,0,1002.35,1,4.31444
937.04,799.768,0,2183.54,1,23.9353
1525.8,970.672,0,427.506,1,32.5242
1070.83,554.582,0,1933.53,1,10.3442
484.329,1351.66,0,899.811,1,14.8186
380.322,600.726,0,1953.43,1,8.57886
425.367,1278.24,0,719.141,1,27.7318
1386.64,1118.69,0,2289.93,1,26.8891
578.143,751.183,0,2031.44,1,29.6233
21.7292,1507.92,0,2273.02,1,29.545
155.034,899.808,0,1668.21,1,23.8469
1598.44,730.186,0,567.281,1,15.6806
572.71,1568.83,0,1283,1,22.7493
1298.01,93.8139,0,1895.75,1,39.5351
348.704,878.384,0,1780.7,1,47.459
741.295,1791.99,0,1947.45,1,36.6539
736.534,569.17,0,2008.85,1,27.2782
1203.71,1507.43,0,1060.58,1,14.7043
1161.35,1944.82,0,434.709,1,18.2159
1037.08,396.191,0,1012.18,1,11.7493
519.059,224.494,0,1316.08,1,28.6576
1861.75,762.902,0,888.58,1,21.0068
1401.35,119.022,0,1940,1,29.9103
1089.69,739.219,0,813.932,1,24.6141
1308.45,440.687,0,1102.94,1,27.8906
1343.3,279.366,0,1517.99,1,19.6879
1913.51,562.029,0,1382.67,1,42.838
330.271,1784.84,0,590.902,1,22.8913
439.283,534.013,0,1163.61,1,22.3286
1738.58,1669.36,0,2039.98,1,26.0604
211.676,1677.24,0,1068.4,1,28.0191
712.973,178.961,0,1689.26,1,25.5241
450.575,1457.81,0,1671.75,1,27.8785
476.699,1777.95,0,2297.68,1,36.2889
362.072,1461.84,0,1374.74,1,25.1525
1659.72,1413.43,0,2254.53,1,23.5205
1593.62,278.817,0,1355.57,1,33.9542
896.39,972.076,0,1611.32,1,21.7957
115.299,108.829,0,826.627,1,9.51946
255.806,1240.03,0,2255.5,1,14.6883
1589.4,904.019,0,676.904,1,27.8537
65.981,1679.56,0,490.863,1,18.564
1289.96,858.303,0,1207.38,1,23.4217
695.334,1334.57,0,1402.33,1,36.596
636.921,1056.98,0,326.49,1,26.4761
1853.88,1177.77,0,400.528,1,38.1398
1404.83,1098.91,0,516.254,1,31.3255
976.104,1211.16,0,1521.96,1,22.9913
1670.64,1504.32,0,348.158,1,33.2163
1248.82,633.381,0,1635.49,1,33.9163
561.968,1719.6,0,1587.58,1,27.631
845.363,385.937,0,1952.58,1,41.4486
1868.59,1532.7,0,2204.66,1,30.6731
1930.3,390.759,0,374.892,1,21.3495
1579.7,711.081,0,1181.25,1,16.4096
994.964,791.467,0,1520.8,1,24.5915
1409.77,674.886,0,1096.96,1,30.7728
1088.72,1511.46,0,973.544,1,26.991
1374.92,1017.61,0,1359.24,1,28.695
1506.52,1440.47,0,1662.65,1,23.2306
1482.47,686.789,0,850.676,1,29.1062
1495.9,1563.04,0,553.426,1,32.7913
1596.55,638.142,0,1959.54,1,27.3294
1546.8,1340.13,0,2252.15,1,35.3107
1541.67,1773.61,0,680.688,1,1.2647
825.098,658.223,0,1959.41,1,30.0632
507.645,978.24,0,1979.92,1,42.8852
313.364,656.087,0,699.182,1,29.052
1817.07,1066.56,0,2147.35,1,14.6722
221.564,1744.13,0,2140.08,1,38.4834
118.961,1451.64,0,684.655,1,27.8382
1229.41,126.469,0,1879.45,1,28.624
1070.83,1349.53,0,1616.75,1,23.7388
122.929,1140.9,0,2017.28,1,18.5915
571.123,331.37,0,2246.96,1,26.943
1389.26,726.035,0,1458.79,1,33.3581
1605.33,35.4625,0,537.678,1,10.8224
1329.2,1331.34,0,906.281,1,4.42976
1767.75,1852.05,0,737.391,1,5.43543
253.67,1580.13,0,2174.87,1,40.0438
1521.23,393.139,0,846.709,1,24.136
1323.28,1999.45,0,1549.24,1,20.8726
258.187,1560.66,0,1274.58,1,21.255
1595.45,128.605,0,1637.99,1,40.3219
224.799,1023.59,0,1815.18,1,23.7194
1841.24,1319.68,0,824.186,1,20.2692
1370.46,1918.82,0,2146.98,1,28.1845
693.991,540.544,0,1214.4,1,15.7199
1186.32,1586.54,0,1650.2,1,15.1855
1692.68,1496.2,0,2192.94,1,14.7928
593.89,153.691,0,1720.27,1,35.3214
781.579,377.331,0,553.609,1,25.5926
1947.51,777.245,0,2161.81,1,37.633
830.897,551.592,0,948.946,1,19.0216
211.921,360.179,0,942.903,1,31.5696
737.877,1507.68,0,1323.35,1,23.1998
1379.25,552.873,0,1809.08,1,26.8812
1673.51,366.405,0,329.359,1,40.7444
1185.22,1852.05,0,1261.09,1,18.6185
35.7067,1270.85,0,713.343,1,25.9981
189.886,609.272,0,1437.61,1,23.8709
1672.41,967.559,0,1551.93,1,23.395
283.883,1763.48,0,756.679,1,49.7034
936.186,1891.48,0,2271.74,1,24.2382
682.577,1107.15,0,2021.37,1,30.15
1134.13,1067.9,0,1840.88,1,17.5925
471.084,1901.06,0,320.569,1,21.9185
1934.08,142.949,0,635.643,1,29.4375
1763.24,1648.92,0,719.813,1,20.3351
290.475,855.251,0,1503.28,1,6.32469
535.112,1844.78,0,673.058,1,24.3874
453.017,1262.06,0,1719.23,1,9.73679
1198.34,505.264,0,565.45,1,17.4005
1618.52,1031.22,0,2118.78,1,28.1452
1972.72,300.058,0,2045.17,1,30.7025
791.04,1112.58,0,920.441,1,15.1164
1123.02,91.7386,0,2091.62,1,37.3952
1410.93,100.345,0,904.877,1,5.41067
1121.49,699.057,0,1331.71,1,19.2785
1315.78,599.689,0,910.858,1,29.416
798.303,695.029,0,2214.37,1,13.8228
596.393,1909.42,0,1321.09,1,20.8307
543.046,1052.4,0,530.598,1,22.8331
909.574,333.811,0,1569.2,1,18.9912
619.404,449.782,0,681.298,1,23.2191
810.022,1436.08,0,973.055,1,23.1884
1655.75,50.3555,0,1278.79,1,21.1553
665.12,1544.85,0,1622.24,1,40.9456
1373.52,1565.29,0,1399.09,1,31.224
1713.43,828.272,0,880.706,1,42.4516
617.267,1415.08,0,1298.93,1,30.5616
830.653,1246.01,0,555.257,1,34.2631
747.215,801.538,0,951.631,1,23.2079
1565.11,1693.23,0,1171.61,1,39.0564
1457.87,501.48,0,1568.59,1,19.4058
1005.1,1648.12,0,354.567,1,38.437
1084.81,196.356,0,1623.53,1,37.0642
1040.93,1636.28,0,1262.98,1,29.7162
462.6,1149.27,0,2024.54,1,31.0404
1583.67,1823.54,0,1644.34,1,31.3747
395.581,41.7493,0,1238.51,1,23.5875
304.086,1050.33,0,1594.29,1,29.9593
1804.74,784.204,0,614.829,1,15.1111
452.895,1620.29,0,1780.51,1,30.3619
612.262,110.233,0,1127.97,1,23.9823
1325.97,154.546,0,973.36,1,33.2082
428.053,1769.83,0,1511.04,1,24.6613
936.247,1825.98,0,1464.53,1,35.9583
1098.3,1131.75,0,540.12,1,18.6685
1455.79,283.639,0,597.861,1,18.037
180.242,1009.06,0,1292.77,1,20.3356
989.105,582.171,0,1438.89,1,14.5541
1405.8,519.974,0,803.433,1,8.78357
241.462,1426.86,0,815.519,1,30.3408
1195.04,1795.71,0,917.817,1,27.7737
1644.34,48.0361,0,1826.96,1,30.7826
1283.61,349.071,0,1556.26,1,7.76659
1499.74,16.9683,0,1684.87,1,35.3444
525.468,1915.83,0,2289.99,1,26.8149
707.48,1314.92,0,1680.47,1,20.0166
1934.69,1580.19,0,355.544,1,20.5269
636.25,969.573,0,1399.15,1,25.6161
26.6121,1999.57,0,1236.49,1,25.6602
1702.08,1569.81,0,1295.76,1,34.1686
524.247,537.858,0,1976.99,1,41.5968
1216.22,1971.86,0,1636.34,1,18.404
1488.45,122.684,0,1708.67,1,37.5026
65.0655,1509.75,0,862.944,1,32.6114
1937.68,1636.95,0,718.714,1,17.6502
784.631,21.7902,0,1897.34,1,27.5087
1018.22,658.101,0,1017.43,1,19.1663
591.998,1006.07,0,2008.73,1,9.63715
1787.77,358.592,0,2022.04,1,33.1921
1936.46,217.353,0,1894.78,1,26.1534
