x[nm],y[nm],z[nm]],intensity,frame,sigma
920.743,240.791,0,1128.21,1,17.2844
775.475,246.712,0,1231.55,1,31.9671
1923.83,1672.66,0,1655.27,1,18.8358
1926.21,147.649,0,1189.8,1,2.83061
1088.23,800.745,0,2148.69,1,29.5094
1009.92,496.414,0,1646.11,1,19.6213
230.171,1845.45,0,1847.29,1,25.3496
1358.81,317.392,0,717.005,1,42.3612
214.911,1395.43,0,2026.86,1,19.1979
652.913,1231.6,0,323.377,1,9.5232
1196.39,939.421,0,1805.54,1,11.234
1575.85,739.83,0,2094.37,1,41.6668
1016.57,916.776,0,470.171,1,28.0943
1911.68,1182.16,0,2271.13,1,28.4386
578.265,1851.01,0,1117.29,1,31.0957
1395.86,435.316,0,1729.24,1,31.6204
2.07526,1126.99,0,1749.69,1,33.6333
1632.44,1411.11,0,1196.82,1,14.4207
381.909,975.86,0,2098.52,1,27.2618
389.843,417.798,0,1358.32,1,21.3787
950.163,228.95,0,1601.49,1,12.5633
589.19,1447.61,0,2052.98,1,27.9245
465.407,1404.22,0,408.341,1,34.1174
1295.02,452.284,0,1454.09,1,20.0529
635.945,1686.57,0,1257.67,1,29.5119
1023.35,669.637,0,2195.44,1,55.0693
390.027,1366.13,0,1824.09,1,26.9441
678.732,1063.02,0,2150.89,1,23.4939
807.276,294.992,0,917.817,1,14.8358
432.081,936.918,0,2217.6,1,43.7057
1522.02,1926.94,0,1988.04,1,20.4762
1852.96,790.796,0,1252.79,1,33.9162
411.695,1501.02,0,1975.1,1,22.9834
1607.9,473.586,0,523.029,1,36.7169
1384.01,1932.49,0,940.4,1,34.9017
37.904,701.376,0,1886.54,1,34.454
72.6341,1973.33,0,308.301,1,23.3998
927.396,1001.19,0,698.938,1,14.6841
256.905,204.352,0,1249.19,1,33.9981
1776.54,142.705,0,1360.76,1,44.1611
816.126,1422.83,0,1953.25,1,33.7829
890.591,121.281,0,1752.31,1,34.2178
31.1899,985.565,0,1550.47,1,29.6408
598.102,1753.41,0,1795.59,1,11.5847
1047.27,1673.15,0,1465.07,1,8.88511
909.879,948.576,0,2272.53,1,9.73229
1308.33,635.151,0,311.414,1,37.8099
932.707,1719.66,0,2083.2,1,25.5124
1777.15,980.438,0,2284.8,1,37.8811
348.888,993.255,0,581.808,1,21.1888
752.77,1574.21,0,1628.53,1,48.7904
275.033,1283.97,0,1744.2,1,39.2971
98.6969,1604.48,0,1422.23,1,31.9787
1812.01,294.259,0,1937.2,1,12.8185
693.075,1480.88,0,1872.99,1,23.7637
1598.74,1502.49,0,2239.94,1,34.2309
914.151,628.071,0,1767.7,1,27.4103
682.821,801.904,0,844.328,1,36.2634
973.846,1735.71,0,996.799,1,20.5207
19.837,1252.78,0,304.883,1,10.1114
910.855,28.1381,0,345.045,1,28.2337
913.846,1010.53,0,1548.82,1,37.4391
1056.98,1116.73,0,1311.57,1,36.2472
1711.84,491.836,0,861.113,1,28.9698
788.11,1995.61,0,1819.21,1,20.5278
1065.03,1841.73,0,764.37,1,17.3566
373.424,745.323,0,1551.87,1,37.3128
1068.64,763.817,0,2076.91,1,17.6073
1734,1505.78,0,1569.02,1,16.1048
593.158,1776.67,0,1702.75,1,26.6662
924.711,281.014,0,1036.78,1,9.1278
119.449,957.793,0,2132.58,1,32.2964
151.25,138.737,0,1640.19,1,15.7376
390.759,1239.23,0,1466.17,1,26.2535
134.465,1366.99,0,1741.45,1,23.4076
192.633,315.683,0,2256.18,1,14.5269
634.785,1149.69,0,1888.73,1,27.438
1575.37,228.828,0,866.424,1,19.7907
1950.01,325.327,0,1091.16,1,38.0321
1829.46,689.962,0,1590.63,1,22.5944
1197.3,1789.12,0,1628.9,1,23.9623
528.092,1203.04,0,731.349,1,38.5123
193.731,102.542,0,1290.81,1,18.4006
948.393,51.4542,0,455.95,1,12.4029
746.422,873.074,0,2097.17,1,24.7135
183.416,1210.49,0,1762.75,1,27.5372
165.227,1464.64,0,2001.83,1,17.0335
1259.32,1247.47,0,1568.11,1,20.5031
811.182,1603.87,0,1045.2,1,25.4945
1567.67,1273.72,0,2007.02,1,16.7356
492.08,1442.43,0,2179.33,1,18.4369
927.458,8.9114,0,1777.28,1,22.9834
1518.42,1639.82,0,1774.53,1,49.337
1588.24,1021.88,0,1002.23,1,34.2533
1231.97,1027.07,0,1882.08,1,18.1066
1487.23,208.93,0,1888.92,1,29.1577
1819.51,416.028,0,1924.62,1,33.9855
1072.73,573.809,0,663.048,1,41.8241
224.006,115.116,0,1867.13,1,32.2923
1006.56,370.19,0,1128.64,1,36.3716
1966.73,1714.65,0,327.65,1,20.1638
1058.02,1670.52,0,1966.43,1,19.3727
1690.54,1704.15,0,1782.89,1,13.3635
1501.08,1422.71,0,1814.08,1,25.9732
239.998,1484.66,0,1242.35,1,29.3752
1329.2,58.0462,0,1500.6,1,31.3158
1088.23,1337.57,0,771.572,1,28.0372
597.736,1711.97,0,796.963,1,35.4472
1923.58,912.992,0,2278.76,1,27.3457
1208.84,1120.7,0,940.156,1,20.5479
210.089,1800.59,0,1294.78,1,39.5218
1449.32,1256.45,0,1236.49,1,24.3142
532.121,744.224,0,1327.31,1,23.0519
595.721,763.146,0,1509.2,1,33.8539
537.004,1064.85,0,1994.02,1,33.4029
898.038,1255.53,0,1267.68,1,35.2515
1287.82,851.222,0,804.41,1,25.0795
1254.37,1543.87,0,494.891,1,40.6085
838.954,1484.36,0,398.941,1,26.1397
1890.26,847.377,0,1126.5,1,2.74127
846.522,1055.21,0,526.325,1,11.9529
353.587,57.68,0,1875.18,1,30.422
1026.83,240.364,0,1296,1,26.6599
139.653,1116.61,0,1294.9,1,32.7109
1274.58,1196.39,0,1525.14,1,20.2877
255.989,1568.65,0,2121.28,1,21.101
254.036,1036.84,0,1569.08,1,25.113
1042.39,352.306,0,1227.21,1,29.4577
275.216,453.81,0,2118.11,1,33.1271
556.719,1892.57,0,1239.12,1,24.7713
1267.92,1045.87,0,1326.09,1,38.4303
840.052,555.62,0,1221.84,1,16.065
1665.4,1916.26,0,543.782,1,38.6903
372.692,530.351,0,2111.64,1,36.4452
1011.38,1102.63,0,2122.75,1,4.10472
34.547,1197.67,0,999.606,1,22.347
101.81,401.929,0,1477.1,1,34.1821
881.68,1050.45,0,2203.68,1,20.5875
1474.47,1151.28,0,2096.5,1,1.71727
1051.73,227.302,0,1551.32,1,31.467
58.1683,1529.4,0,735.194,1,38.1351
111.087,721.641,0,693.384,1,22.6378
795.862,939.604,0,823.209,1,38.3298
155.583,329.173,0,1818.11,1,18.8072
1051.24,37.3547,0,1488.09,1,29.3268
1977.66,1396.16,0,1091.59,1,21.2021
614.521,1964.96,0,1709.34,1,34.5637
1612.41,431.104,0,765.651,1,17.8943
1117.47,1355.39,0,2284.92,1,41.5359
1575.61,1642.14,0,411.637,1,20.4774
1671.25,668.905,0,730.86,1,23.5879
104.556,462.294,0,415.726,1,33.4081
539.689,423.719,0,2209.73,1,41.8275
716.514,126.591,0,953.34,1,22.8092
1660.15,883.328,0,1333.54,1,28.8741
1394.94,1360.94,0,397.354,1,24.1722
1823.85,1764.21,0,1478.2,1,19.6877
1718.07,248.299,0,1761.78,1,22.2009
1330.24,1525.01,0,304.7,1,23.828
1240.64,332.041,0,1579.58,1,9.08502
1925.05,800.195,0,788.723,1,26.4484
1442.92,20.5084,0,1825.01,1,7.40529
837.062,1541.31,0,431.169,1,33.9275
557.329,1355.27,0,1349.29,1,60.1588
724.57,426.954,0,1739.37,1,15.3271
1588.12,1203.89,0,2072.39,1,30.5076
344.31,105.472,0,753.993,1,17.9748
833.155,942.717,0,2095.83,1,6.8417
1756.34,831.996,0,1624.26,1,25.6594
1223.91,1689.02,0,2236.09,1,11.5833
875.271,61.9526,0,2234.14,1,50.1967
1792.84,1146.95,0,1464.95,1,13.3338
1183.26,565.325,0,920.808,1,29.1518
1583.06,1129.49,0,1638.36,1,14.6014
1414.23,621.54,0,1639.88,1,14.7025
1311.69,1818.41,0,1945.31,1,30.6471
1024.08,859.89,0,781.521,1,35.0843
1099.52,1824.82,0,1967.29,1,9.31848
258.309,1306.74,0,1470.45,1,19.4479
1579.7,113.529,0,348.83,1,20.2379
629.841,1201.82,0,841.704,1,20.4
697.836,852.87,0,1103.19,1,22.3765
619.098,1147.31,0,726.588,1,30.6979
1515.79,1252.6,0,748.805,1,21.3226
410.291,150.639,0,656.151,1,32.7843
1332.13,1452.99,0,2058.35,1,22.8743
473.891,1125.28,0,341.383,1,24.7096
1431.44,527.116,0,1436.75,1,27.4082
1810.79,1409.83,0,1077.55,1,34.5989
1775.02,1658.74,0,2092.29,1,21.5092
667.501,1870.42,0,2083.75,1,14.4617
1945.31,558.306,0,1462.21,1,16.8332
1538.32,1146.7,0,888.153,1,18.4481
656.88,180.486,0,2065.8,1,23.2173
1263.59,605.426,0,747.401,1,42.9957
1146.7,1804.25,0,1316.14,1,34.7208
38.7585,563.25,0,998.874,1,37.2982
754.845,1538.74,0,1095.37,1,11.0579
146.428,1341.59,0,437.028,1,27.1545
10.1932,318.125,0,1322,1,41.5616
222.846,1716.24,0,1525.99,1,17.9389
1531.79,446.364,0,570.943,1,26.1308
1872.68,323.557,0,765.041,1,34.3309
59.2669,755.943,0,2296.28,1,35.9689
443.129,587.176,0,2060.55,1,30.4928
1925.35,1441.88,0,599.631,1,22.8165
772.179,725.12,0,1770.56,1,31.5497
1280.68,634.236,0,2040.53,1,12.6834
1720.21,1403.24,0,440.568,1,12.9402
1387.13,1771.72,0,937.532,1,11.0319
300.485,594.195,0,1373.58,1,39.553
288.217,1837.95,0,2228.77,1,29.7949
1219.52,207.038,0,340.59,1,40.2877
1171.85,1523.79,0,1472.4,1,21.9529
639.668,48.2803,0,2177.68,1,16.3383
736.961,1378.22,0,1251.08,1,14.1109
1977.84,1677.54,0,989.413,1,14.8931
1876.22,1009.55,0,319.532,1,38.9602
550.31,1720.02,0,1431.26,1,29.8394
1987.55,1400.31,0,1577.63,1,15.1242
879.788,1199.5,0,1329.51,1,33.6211
1227.76,1397.38,0,593.71,1,39.5211
1472.95,451.918,0,963.167,1,24.5701
19.5318,441.237,0,1203.65,1,19.0534
884.671,184.637,0,1930.66,1,13.4139
124.638,595.05,0,1919.01,1,23.5504
1879.39,242.134,0,902.13,1,28.3667
596.454,1937.8,0,1739.99,1,36.9461
1502.55,641.56,0,969.21,1,35.1555
923.917,382.58,0,1739.62,1,37.0688
1874.75,439.833,0,1994.63,1,22.8107
678.976,1984.07,0,709.925,1,16.5821
1521.16,996.002,0,1587.21,1,17.5227
1981.02,795.312,0,493.976,1,57.0099
48.5855,1190.04,0,332.472,1,19.2291
89.4803,339.488,0,615.928,1,25.0723
1982.54,1161.29,0,941.987,1,18.846
438.734,1756.34,0,1714.65,1,23.9429
576.8,129.337,0,1303.63,1,29.4499
1426.01,686.85,0,338.514,1,19.3803
1409.16,858.669,0,2260.63,1,40.0495
1266.4,1959.59,0,1116.19,1,26.2547
572.954,331.126,0,577.413,1,15.6849
226.203,139.348,0,1429.12,1,21.7306
1280.98,1187.54,0,2209.79,1,16.0337
548.54,1002.47,0,1734.61,1,20.4157
1689.93,1500.96,0,937.959,1,9.60461
1381.63,1999.45,0,860.625,1,29.5794
1761.77,1445.66,0,895.355,1,29.2036
1024.51,768.944,0,1178.87,1,38.7579
1971.43,421.583,0,777.554,1,19.7506
1801.39,1765.62,0,797.024,1,25.2783
1675.59,1199.68,0,803.006,1,11.4082
1877.13,62.0746,0,2059.64,1,30.8846
1953.61,648.518,0,1062.66,1,15.5399
1326.76,391.003,0,945.1,1,34.0143
733.543,1605.52,0,1992.8,1,17.1016
771.813,486.831,0,1654.66,1,17.3556
1016.57,1455.43,0,585.348,1,14.8117
1894.89,790.979,0,2051.09,1,30.8271
10.3153,1978.27,0,1859.98,1,29.6421
145.878,1583.12,0,1876.77,1,10.9894
1986.21,29.0536,0,311.841,1,34.0974
952.727,1600.57,0,2103.77,1,17.4534
670.614,1612.84,0,775.112,1,14.5544
1747.43,1208.41,0,1603.32,1,17.18
1985.23,915.189,0,641.807,1,18.3023
1121.68,182.806,0,1807.37,1,23.8623
945.83,854.213,0,1915.41,1,12.127
1424.12,1170.63,0,432.878,1,34.3159
1535.2,713.095,0,390.03,1,30.6493
110.904,886.38,0,886.749,1,20.166
1360.39,1417.77,0,599.57,1,10.675
162.908,110.965,0,1929.51,1,14.0017
1907.9,21.6071,0,1303.14,1,26.1325
882.046,553.117,0,1786.62,1,13.208
208.747,1959.53,0,1439.99,1,32.1245
1378.58,1636.71,0,1417.59,1,30.5377
726.89,634.114,0,924.104,1,27.5832
62.8071,1276.35,0,327.894,1,24.823
1281.66,896.451,0,622.642,1,23.1582
452.834,1703.91,0,390.762,1,36.9188
1819.09,1983.83,0,1617.06,1,20.0278
611.347,408.155,0,1884.46,1,4.03643
1842.59,476.821,0,1629.39,1,36.6619
523.698,1250.4,0,595.785,1,21.252
1316.39,839.076,0,564.351,1,15.1736
730.186,1817.87,0,640.098,1,25.0257
854.579,100.65,0,1713.74,1,20.2818
524.186,78.4936,0,1855.28,1,39.5273
7.14133,249.031,0,549.458,1,21.7374
1030.12,398.999,0,492.083,1,26.4393
1456.83,889.676,0,1442.98,1,40.5979
1471.72,1987.91,0,690.759,1,10.0466
1937.93,1738.33,0,336.561,1,36.2085
1944.82,1827.94,0,1160.26,1,30.2356
1690.91,1507.98,0,619.468,1,25.4404
1006.68,1158.3,0,1809.51,1,25.0881
1264.5,752.953,0,461.26,1,27.5866
1394.09,1571.03,0,2066.35,1,22.5623
1477.65,1232.22,0,893.158,1,16.0912
182.196,1782.4,0,1516.71,1,31.297
1354.29,1355.27,0,1243.21,1,30.397
698.63,1142.98,0,1545.03,1,9.12392
1843.56,271.798,0,377.883,1,17.5044
502.64,948.576,0,1116.19,1,25.5073
137.211,169.378,0,834.44,1,14.3244
743.919,1614.25,0,1949.95,1,39.97
397.473,1339.52,0,584.433,1,17.6724
1212.81,774.01,0,1361.8,1,15.5833
1707.57,1576.65,0,2115.06,1,33.1234
393.994,369.091,0,2216.01,1,26.8802
1057.04,471.328,0,982.272,1,26.1692
837.062,1786.98,0,2022.1,1,35.4705
175.42,160.527,0,2249.03,1,26.8998
1155.74,1113.25,0,441.972,1,31.4629
25.2693,1097.32,0,1502.43,1,11.9619
968.474,1560.05,0,1620.84,1,23.3198
1768.49,402.539,0,1712.95,1,26.4916
93.0204,1131.81,0,2054.81,1,17.4764
17.2124,1361.49,0,2295.18,1,33.6099
307.627,592.792,0,1415.88,1,24.4331
1183.26,1626.94,0,609.458,1,17.8042
990.692,1797.05,0,2118.17,1,21.315
736.412,692.282,0,1052.83,1,35.1117
951.994,1444.69,0,678.246,1,33.9974
186.773,196.356,0,1079.08,1,9.59587
1768.36,326.182,0,1348.68,1,25.474
1601.43,1622.97,0,1212.69,1,21.4685
934.721,1117.65,0,1335.74,1,41.5808
468.459,957.244,0,1621.27,1,35.9904
144.963,789.209,0,401.077,1,26.3765
722.434,861.782,0,1350.57,1,26.0499
1013.82,689.23,0,1040.68,1,10.9374
741.111,1934.75,0,2138.92,1,25.6516
1552.54,366.832,0,1985.78,1,38.5616
128.117,1612.35,0,1078.47,1,31.4004
1711.29,195.135,0,727.503,1,36.8487
92.9594,278.39,0,1517.51,1,12.8222
1300.15,857.936,0,1380.66,1,33.7941
1241.62,1143.89,0,1758.97,1,21.2039
601.947,762.108,0,1719.97,1,28.2029
1589.04,1457.5,0,552.266,1,30.4483
988.311,1437.91,0,900.238,1,36.3147
607.501,1611.8,0,1347.7,1,7.59346
1852.9,1990.84,0,452.165,1,16.9497
122.501,1705.86,0,2035.4,1,39.6481
1172.83,665.914,0,884.185,1,28.701
1868.4,127.567,0,1678.58,1,23.0674
12.0853,588.58,0,1865.72,1,27.2563
516.861,1717.83,0,815.397,1,14.4547
278.695,1743.1,0,767.727,1,21.0031
1991.15,79.4092,0,1501.21,1,28.2493
47.853,252.205,0,1543.93,1,31.3464
1876.77,1593.13,0,1642.81,1,29.6414
1764.7,1020.23,0,796.963,1,32.6948
1743.71,1702.57,0,1586.42,1,30.361
1637.68,800.989,0,1648.43,1,30.6656
190.008,1032.26,0,1612.11,1,19.4378
1536.79,1755.61,0,1950.81,1,19.7877
421.644,1899.23,0,1209.45,1,12.7119
1707.27,559.16,0,717.676,1,36.9196
1179.17,781.945,0,1014.99,1,42.8184
1612.78,1122.65,0,632.469,1,21.0741
824.854,1309.31,0,325.025,1,27.6311
1219.7,1988.95,0,392.166,1,34.7755
1402.81,1330.48,0,1415.57,1,28.8016
35.7677,468.032,0,1693.78,1,20.78
483.596,630.573,0,746.669,1,41.622
214.545,573.199,0,1127.3,1,44.296
1607.29,852.626,0,761.013,1,27.0012
1039.03,819.422,0,352.614,1,20.304
1135.65,189.032,0,641.563,1,34.1442
1096.84,948.637,0,1957.46,1,28.5803
328.257,405.53,0,339.857,1,35.4235
1459.15,1642.93,0,568.685,1,23.0835
452.528,759.117,0,1655.08,1,39.0537
176.031,288.095,0,373,1,18.4788
1742.36,373.486,0,1400.31,1,27.3203
1400.8,851.344,0,438.066,1,31.2239
16.2358,1633.96,0,976.534,1,11.368
1455.43,933.744,0,1373.76,1,18.4747
1768.55,163.762,0,2241.47,1,9.96684
1150.43,61.8305,0,2170.17,1,8.66736
1545.64,1945.92,0,1658.56,1,23.7333
670.736,279.55,0,1759.52,1,30.5065
419.752,1151.34,0,1589.35,1,9.14518
340.464,1103.73,0,1208.78,1,22.4254
1373.15,1236.79,0,1503.28,1,35.5018
1579.52,1904.66,0,722.681,1,4.30857
404.553,874.722,0,1070.84,1,32.0272
1363.38,1776.24,0,2060.8,1,31.8256
1171.36,1277.99,0,1827.09,1,20.7445
500.076,1955.5,0,803.494,1,29.9981
1978.64,481.033,0,597.922,1,27.5051
1035.55,856.349,0,1393.84,1,43.1278
929.35,1141.15,0,416.825,1,11.3448
1100.68,778.954,0,2270.82,1,27.555
46.205,1421.37,0,1474.05,1,51.7357
511.734,356.883,0,1966.49,1,25.6733
179.571,1518.11,0,1990.48,1,35.0327
1438.34,1805.54,0,991.794,1,20.4711
1512.07,1395.92,0,1036.17,1,19.6499
1448.84,1033.72,0,1952.33,1,20.168
1474.23,291.452,0,473.101,1,36.9674
1248.27,1681.33,0,852.08,1,9.43676
882.351,1549.73,0,1644.28,1,25.1014
419.752,1144.26,0,1221.9,1,27.4766
111.698,1354.78,0,402.847,1,17.0979
1482.47,1651.54,0,788.968,1,52.4823
116.947,917.508,0,1830.75,1,12.1664
1578.05,454.665,0,1143.29,1,29.6259
113.468,682.882,0,1777.77,1,34.8573
99.1852,193.121,0,1500.96,1,35.2422
730.552,119.266,0,423.234,1,54.4628
1571.52,1498.21,0,1465.56,1,24.4838
450.392,1652.33,0,1656.36,1,15.3578
101.871,897.488,0,1895.14,1,29.1114
144.292,305.612,0,1451.52,1,1.50016
706.32,82.6441,0,846.098,1,11.2956
1519.39,1611.44,0,825.346,1,37.9896
1828.18,1603.26,0,335.279,1,37.1093
287.484,1352.82,0,653.099,1,32.4107
361.278,1048.25,0,585.348,1,23.6065
1869.87,1700.86,0,845.305,1,16.3332
1488.94,779.199,0,753.81,1,26.1642
448.866,1308.39,0,1388.17,1,11.2532
651.753,1275.61,0,2130.93,1,29.2537
1180.46,1923.76,0,1788.51,1,40.5221
1957.46,1157.14,0,688.806,1,26.2294
378.552,1086.28,0,777.737,1,25.7534
343.699,1943.42,0,1913.7,1,17.3961
1485.58,1466.23,0,1980.29,1,27.2751
1808.4,614.643,0,1309.8,1,16.3708
1639.39,412.183,0,1876.71,1,9.4831
1017.79,36.0729,0,2078.68,1,6.45399
651.692,267.403,0,2056.83,1,3.35972
606.891,307.627,0,494.159,1,10.5843
1208.35,1018.89,0,694.421,1,12.2529
1483.38,1102.08,0,672.753,1,25.4835
104.434,1840.14,0,652.123,1,26.5813
447.768,53.7126,0,1016.88,1,30.3378
1328.41,1091.65,0,1875.98,1,20.1503
442.763,1261.15,0,1851.81,1,22.9652
804.59,1340.8,0,2026.07,1,15.0046
1744.25,964.507,0,915.864,1,43.8757
1609.97,963.347,0,1855.35,1,36.8788
1405.13,462.355,0,1670.16,1,34.6502
1474.96,890.042,0,946.321,1,25.3995
1267.25,1328.53,0,2095.83,1,17.2874
1382.43,59.8163,0,1294.42,1,27.0823
1850.52,992.218,0,2014.29,1,13.9134
1076.88,142.827,0,1137.12,1,1.09367
434.523,1744.38,0,2232.74,1,17.9881
295.724,1095.37,0,1619.13,1,46.8816
643.941,1231.91,0,2243.85,1,9.7573
1536.79,109.073,0,606.467,1,34.107
1849.67,1503.04,0,2041.75,1,7.40764
1171.97,1517.87,0,1466.3,1,33.5012
1699.7,665.548,0,1101.97,1,65.3659
722.739,223.518,0,2165.11,1,29.7232
90.8231,221.076,0,970.858,1,10.2547
1106.85,204.108,0,1852.6,1,39.7283
1894.96,137.7,0,457.72,1,31.9587
1671.07,666.341,0,448.869,1,26.6477
750.45,723.289,0,1382.55,1,29.9612
821.253,1405.32,0,1878.78,1,7.66618
1234.23,1361.67,0,1443.04,1,42.962
62.7461,1933.47,0,1758.42,1,27.3567
1723.69,1175.51,0,2286.69,1,18.1247
263.131,1942.08,0,1781.98,1,31.4976
1263.34,1676.56,0,546.773,1,12.2645
1950.44,1656.67,0,2026.43,1,20.8909
747.826,467.36,0,686.242,1,45.6897
458.632,1649.95,0,1147.8,1,20.0013
1733.39,55.7268,0,2228.22,1,24.7665
1734.18,674.032,0,1227.82,1,30.4161
1191.26,845.424,0,1599.36,1,23.3408
1613.82,1074.8,0,1094.89,1,23.154
1514.69,364.452,0,1612.48,1,34.6729
388.745,350.475,0,1542.53,1,48.6954
92.4711,1795.46,0,818.998,1,26.6222
1466.17,417.859,0,2245.31,1,22.6819
1761.28,1867.61,0,1830.87,1,10.2388
1940.18,1147.56,0,1585.5,1,27.2279
449.355,1175.76,0,1474.05,1,23.8459
1886.47,1731.32,0,1291.67,1,17.4267
1324.56,987.274,0,1567.92,1,19.7792
191.595,444.166,0,2015.38,1,33.4677
1757.99,1599.66,0,452.898,1,10.8234
1729.91,363.414,0,1975.41,1,29.6845
417.432,311.228,0,1377.91,1,30.9107
1700.67,1606.92,0,834.196,1,34.3641
801.66,68.3615,0,1754.15,1,18.8994
1937.99,1653.92,0,1286.85,1,3.14275
528.642,850.124,0,333.509,1,35.0833
1005.58,309.946,0,1691.83,1,14.5984
690.329,854.091,0,823.759,1,16.9065
889.798,879.238,0,701.013,1,35.8075
586.444,1545.58,0,1569.45,1,38.3782
101.932,105.899,0,1506.03,1,43.4718
149.297,1632.37,0,944.734,1,18.2588
3.90637,448.012,0,1260.84,1,39.8508
1372.91,27.8329,0,2281.99,1,27.7611
169.012,1245.7,0,711.695,1,34.754
1058.38,865.078,0,1738.89,1,11.0676
1589.77,346.202,0,320.508,1,31.6198
187.933,623.798,0,749.416,1,31.2867
1546.62,749.107,0,451.799,1,18.6363
241.035,433.546,0,844.939,1,20.986
949.004,1832.58,0,761.562,1,18.5747
1763.48,1614.73,0,1933.66,1,15.9372
1961.49,1725.09,0,2021.67,1,26.8312
1503.46,1520.86,0,834.867,1,31.7768
727.5,383.618,0,494.22,1,18.1239
1426.98,1743.89,0,2226.15,1,6.98193
1003.75,1941.89,0,880.035,1,17.1809
